Sample ID,Commod,Pesticide Code,Pesticide Name,Test Class,Concentration,LOD,pp_,Confirm 1,Confirm 2,Annotate,Quantitate,Mean,Extract,Determ,EPA Tolerance (ppm)
IL0901135001WRNY1,WR,942,Prometon,R,2.5,1.5,T,GI,,Q,,O,901,73.0,
IL0901135001WRNY1,WR,758,Bentazon,F,2.0,1.2,T,LU,,Q,,O,902,52.0,
IL0901135001WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,718.0,4.8,T,LU,,,,O,902,52.0,
IL0901135001WRNY1,WR,ACH,Metolachlor oxanilic acid (OA),A,242.0,4.8,T,LU,,,,O,902,52.0,
IL0901135001WRNY1,WR,ABO,Acetochlor oxanilic acid (OA),A,235.0,4.8,T,LU,,,,O,902,52.0,
IL0901135001WRNY1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,213.0,4.8,T,LU,,,,O,902,52.0,
IL0901135002WRMT1,WR,026,"2,4-D",G,1.08,0.65,T,LU,,Q,,O,811,52.0,
IL0901135002WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LU,,Q,,O,811,52.0,
IL0901135002WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,540.0,1.4,T,LU,,,,O,811,52.0,
IL0901135002WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,290.0,1.6,T,LU,,,,O,811,52.0,
IL0901135002WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,160.0,0.36,T,LU,,,,O,811,52.0,
IL0901135002WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,49.0,3.2,T,LU,,,,O,811,52.0,
IL0901135002WRMT1,WR,AED,Hydroxy atrazine,R,16.0,1.2,T,LU,,,,O,811,52.0,
IL0901135002WRMT1,WR,B46,Clopyralid,G,11.0,3.4,T,LU,,,,O,811,52.0,
IL0901135002WRMT1,WR,305,Atrazine,R,10.0,0.66,T,LU,,,,O,811,52.0,
IL0901135002WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,9.5,1.7,T,LU,,,,O,811,52.0,
IL0901135002WRMT1,WR,149,Simazine,R,6.5,0.71,T,LU,,,,O,811,52.0,
IL0901135002WRMT1,WR,964,Desethyl atrazine,R,3.3,0.43,T,LU,,,,O,811,52.0,
IL0901135002WRMT1,WR,283,Metolachlor,A,2.5,1.5,T,M,,Q,,O,812,7.0,
IL0901135002WRMT1,WR,ACD,Imazethapyr,J,2.0,1.0,T,LU,,Q,,O,811,52.0,
IL0901265001WRNY1,WR,758,Bentazon,F,2.0,1.2,T,LU,,Q,,O,902,52.0,
IL0901265001WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,263.0,4.8,T,LU,,,,O,902,52.0,
IL0901265001WRNY1,WR,305,Atrazine,R,139.0,2.3,T,GI,,,,O,901,73.0,
IL0901265001WRNY1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,121.0,4.8,T,LU,,,,O,902,52.0,
IL0901265001WRNY1,WR,ACH,Metolachlor oxanilic acid (OA),A,73.0,4.8,T,LU,,,,O,902,52.0,
IL0901265001WRNY1,WR,ABO,Acetochlor oxanilic acid (OA),A,65.0,4.8,T,LU,,,,O,902,52.0,
IL0901265001WRNY1,WR,283,Metolachlor,A,51.0,3.0,T,GI,,,,O,901,73.0,
IL0901265001WRNY1,WR,785,Desisopropyl atrazine,R,45.0,9.8,T,GI,,,,O,901,73.0,
IL0901265001WRNY1,WR,964,Desethyl atrazine,R,41.3,24.8,T,GI,,Q,,O,901,73.0,
IL0901265001WRNY1,WR,026,"2,4-D",G,15.0,3.6,T,LU,,,,O,902,52.0,
IL0901265001WRNY1,WR,ABQ,Alachlor oxanilic acid (OA),A,8.0,4.8,T,LU,,Q,,O,902,52.0,
IL0901265001WRNY1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,8.0,4.8,T,LU,,Q,,O,902,52.0,
IL0901265002WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,510.0,1.6,T,LU,,,,O,811,52.0,
IL0901265002WRMT1,WR,178,Omethoate,C,0.5,0.3,T,LU,,Q,,O,811,52.0,
IL0901265002WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,230.0,0.36,T,LU,,,,O,811,52.0,
IL0901265002WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,49.0,3.2,T,LU,,,,O,811,52.0,
IL0901265002WRMT1,WR,AED,Hydroxy atrazine,R,32.0,1.2,T,LU,,,,O,811,52.0,
IL0901265002WRMT1,WR,305,Atrazine,R,20.0,0.66,T,LU,,,,O,811,52.0,
IL0901265002WRMT1,WR,B46,Clopyralid,G,18.0,3.4,T,LU,,,,O,811,52.0,
IL0901265002WRMT1,WR,149,Simazine,R,13.0,0.71,T,LU,,,,O,811,52.0,
IL0901265002WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,12.0,1.7,T,LU,,,,O,811,52.0,
IL0901265002WRMT1,WR,964,Desethyl atrazine,R,4.6,0.43,T,LU,,,,O,811,52.0,
IL0901265002WRMT1,WR,026,"2,4-D",G,3.1,0.65,T,LU,,,,O,811,52.0,
IL0901265002WRMT1,WR,283,Metolachlor,A,2.5,1.5,T,M,,Q,,O,812,7.0,
IL0901265002WRMT1,WR,942,Prometon,R,2.4,0.17,T,LU,,,,O,811,52.0,
IL0901265002WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LU,,Q,,O,811,52.0,
IL0902095001WRNY1,WR,ABQ,Alachlor oxanilic acid (OA),A,8.0,4.8,T,LU,,Q,,O,902,52.0,
IL0902095001WRNY1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,8.0,4.8,T,LU,,Q,,O,902,52.0,
IL0902095001WRNY1,WR,942,Prometon,R,2.5,1.5,T,GI,,Q,,O,901,73.0,
IL0902095001WRNY1,WR,758,Bentazon,F,2.0,1.2,T,LU,,Q,,O,902,52.0,
IL0902095001WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,887.0,4.8,T,LU,,,,O,902,52.0,
IL0902095001WRNY1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,291.0,4.8,T,LU,,,,O,902,52.0,
IL0902095001WRNY1,WR,ABO,Acetochlor oxanilic acid (OA),A,262.0,4.8,T,LU,,,,O,902,52.0,
IL0902095001WRNY1,WR,ACH,Metolachlor oxanilic acid (OA),A,241.0,4.8,T,LU,,,,O,902,52.0,
IL0902095001WRNY1,WR,305,Atrazine,R,105.0,2.3,T,GI,,,,O,901,73.0,
IL0902095001WRNY1,WR,964,Desethyl atrazine,R,83.0,24.8,T,GI,,,,O,901,73.0,
IL0902095001WRNY1,WR,785,Desisopropyl atrazine,R,48.0,9.8,T,GI,,,,O,901,73.0,
IL0902095001WRNY1,WR,283,Metolachlor,A,43.0,3.0,T,GI,,,,O,901,73.0,
IL0902095002WRMT1,WR,ACD,Imazethapyr,J,2.0,1.0,T,LU,,Q,,O,811,52.0,
IL0902095002WRMT1,WR,942,Prometon,R,1.5,0.17,T,LU,,,,O,811,52.0,
IL0902095002WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,560.0,1.4,T,LU,,,,O,811,52.0,
IL0902095002WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,380.0,1.6,T,LU,,,,O,811,52.0,
IL0902095002WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,170.0,0.36,T,LU,,,,O,811,52.0,
IL0902095002WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,69.0,3.2,T,LU,,,,O,811,52.0,
IL0902095002WRMT1,WR,AED,Hydroxy atrazine,R,28.0,1.2,T,LU,,,,O,811,52.0,
IL0902095002WRMT1,WR,305,Atrazine,R,18.0,0.66,T,LU,,,,O,811,52.0,
IL0902095002WRMT1,WR,B46,Clopyralid,G,16.0,3.4,T,LU,,,,O,811,52.0,
IL0902095002WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,14.0,1.7,T,LU,,,,O,811,52.0,
IL0902095002WRMT1,WR,149,Simazine,R,13.0,0.71,T,LU,,,,O,811,52.0,
IL0902095002WRMT1,WR,964,Desethyl atrazine,R,4.6,0.43,T,LU,,,,O,811,52.0,
IL0902095002WRMT1,WR,026,"2,4-D",G,3.6,0.65,T,LU,,,,O,811,52.0,
IL0902095002WRMT1,WR,283,Metolachlor,A,2.5,1.5,T,M,,Q,,O,812,7.0,
IL0902235001WRNY1,WR,942,Prometon,R,2.5,1.5,T,GI,,Q,,O,901,73.0,
IL0902235001WRNY1,WR,758,Bentazon,F,2.0,1.2,T,LU,,Q,,O,902,52.0,
IL0902235001WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,580.0,4.8,T,LU,,,,O,902,52.0,
IL0902235001WRNY1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,222.0,4.8,T,LU,,,,O,902,52.0,
IL0902235001WRNY1,WR,ACH,Metolachlor oxanilic acid (OA),A,161.0,4.8,T,LU,,,,O,902,52.0,
IL0902235001WRNY1,WR,305,Atrazine,R,150.0,2.3,T,GI,,,,O,901,73.0,
IL0902235001WRNY1,WR,ABO,Acetochlor oxanilic acid (OA),A,148.0,4.8,T,LU,,,,O,902,52.0,
IL0902235001WRNY1,WR,964,Desethyl atrazine,R,94.0,24.8,T,GI,,,,O,901,73.0,
IL0902235001WRNY1,WR,283,Metolachlor,A,59.0,3.0,T,GI,,,,O,901,73.0,
IL0902235001WRNY1,WR,785,Desisopropyl atrazine,R,44.0,9.8,T,GI,,,,O,901,73.0,
IL0902235001WRNY1,WR,026,"2,4-D",G,18.0,3.6,T,LU,,,,O,902,52.0,
IL0902235001WRNY1,WR,ABQ,Alachlor oxanilic acid (OA),A,8.0,4.8,T,LU,,Q,,O,902,52.0,
IL0902235001WRNY1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,8.0,4.8,T,LU,,Q,,O,902,52.0,
IL0902235002WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,54.0,3.2,T,LU,,,,O,811,52.0,
IL0902235002WRMT1,WR,AED,Hydroxy atrazine,R,15.0,1.2,T,LU,,,,O,811,52.0,
IL0902235002WRMT1,WR,B46,Clopyralid,G,11.0,3.4,T,LU,,,,O,811,52.0,
IL0902235002WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,10.0,1.7,T,LU,,,,O,811,52.0,
IL0902235002WRMT1,WR,305,Atrazine,R,10.0,0.66,T,LU,,,,O,811,52.0,
IL0902235002WRMT1,WR,026,"2,4-D",G,9.6,0.65,T,LU,,,,O,811,52.0,
IL0902235002WRMT1,WR,149,Simazine,R,7.8,0.71,T,LU,,,,O,811,52.0,
IL0902235002WRMT1,WR,964,Desethyl atrazine,R,2.8,0.43,T,LU,,,,O,811,52.0,
IL0902235002WRMT1,WR,283,Metolachlor,A,2.5,1.5,T,M,,Q,,O,812,7.0,
IL0902235002WRMT1,WR,ACD,Imazethapyr,J,2.0,1.0,T,LU,,Q,,O,811,52.0,
IL0902235002WRMT1,WR,942,Prometon,R,1.1,0.17,T,LU,,,,O,811,52.0,
IL0902235002WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LU,,Q,,O,811,52.0,
IL0902235002WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,630.0,1.4,T,LU,,,,O,811,52.0,
IL0902235002WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,450.0,1.6,T,LU,,,,O,811,52.0,
IL0903095001WRNY1,WR,ABQ,Alachlor oxanilic acid (OA),A,8.0,4.8,T,LU,,Q,,O,902,52.0,
IL0903095001WRNY1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,8.0,4.8,T,LU,,Q,,O,902,52.0,
IL0903095001WRNY1,WR,758,Bentazon,F,4.0,1.2,T,LU,,,,O,902,52.0,
IL0903095001WRNY1,WR,942,Prometon,R,2.5,1.5,T,GI,,Q,,O,901,73.0,
IL0903095001WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,729.0,4.8,T,LU,,,,O,902,52.0,
IL0903095001WRNY1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,239.0,4.8,T,LU,,,,O,902,52.0,
IL0903095001WRNY1,WR,ACH,Metolachlor oxanilic acid (OA),A,223.0,4.8,T,LU,,,,O,902,52.0,
IL0903095001WRNY1,WR,ABO,Acetochlor oxanilic acid (OA),A,151.0,4.8,T,LU,,,,O,902,52.0,
IL0903095001WRNY1,WR,305,Atrazine,R,114.0,2.3,T,GI,,,,O,901,73.0,
IL0903095001WRNY1,WR,964,Desethyl atrazine,R,104.0,24.8,T,GI,,,,O,901,73.0,
IL0903095001WRNY1,WR,785,Desisopropyl atrazine,R,46.0,9.8,T,GI,,,,O,901,73.0,
IL0903095001WRNY1,WR,283,Metolachlor,A,38.0,3.0,T,GI,,,,O,901,73.0,
IL0903095002WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,46.0,3.2,T,LU,,,,O,811,52.0,
IL0903095002WRMT1,WR,AED,Hydroxy atrazine,R,11.0,1.2,T,LU,,,,O,811,52.0,
IL0903095002WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,9.8,1.7,T,LU,,,,O,811,52.0,
IL0903095002WRMT1,WR,026,"2,4-D",G,6.3,0.65,T,LU,,,,O,811,52.0,
IL0903095002WRMT1,WR,305,Atrazine,R,6.0,0.66,T,LU,,,,O,811,52.0,
IL0903095002WRMT1,WR,B46,Clopyralid,G,5.7,3.4,T,LU,,Q,,O,811,52.0,
IL0903095002WRMT1,WR,149,Simazine,R,4.0,0.71,T,LU,,,,O,811,52.0,
IL0903095002WRMT1,WR,ACD,Imazethapyr,J,2.0,1.0,T,LU,,Q,,O,811,52.0,
IL0903095002WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LU,,Q,,O,811,52.0,
IL0903095002WRMT1,WR,942,Prometon,R,1.0,0.17,T,LU,,,,O,811,52.0,
IL0903095002WRMT1,WR,964,Desethyl atrazine,R,0.72,0.43,T,LU,,Q,,O,811,52.0,
IL0903095002WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,410.0,1.4,T,LU,,,,O,811,52.0,
IL0903095002WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,370.0,1.6,T,LU,,,,O,811,52.0,
IL0903235001WRNY1,WR,785,Desisopropyl atrazine,R,16.3,9.8,T,GI,,Q,,O,901,73.0,
IL0903235001WRNY1,WR,026,"2,4-D",G,15.0,3.6,T,LU,,,,O,902,52.0,
IL0903235001WRNY1,WR,731,Triclopyr,G,10.0,6.0,T,LU,,Q,,O,902,52.0,
IL0903235001WRNY1,WR,ABQ,Alachlor oxanilic acid (OA),A,8.0,4.8,T,LU,,Q,,O,902,52.0,
IL0903235001WRNY1,WR,942,Prometon,R,2.5,1.5,T,GI,,Q,,O,901,73.0,
IL0903235001WRNY1,WR,758,Bentazon,F,2.0,1.2,T,LU,,Q,,O,902,52.0,
IL0903235001WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,790.0,4.8,T,LU,,,,O,902,52.0,
IL0903235001WRNY1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,344.0,4.8,T,LU,,,,O,902,52.0,
IL0903235001WRNY1,WR,ACH,Metolachlor oxanilic acid (OA),A,227.0,4.8,T,LU,,,,O,902,52.0,
IL0903235001WRNY1,WR,ABO,Acetochlor oxanilic acid (OA),A,189.0,4.8,T,LU,,,,O,902,52.0,
IL0903235001WRNY1,WR,305,Atrazine,R,87.0,2.3,T,GI,,,,O,901,73.0,
IL0903235001WRNY1,WR,964,Desethyl atrazine,R,41.3,24.8,T,GI,,Q,,O,901,73.0,
IL0903235001WRNY1,WR,283,Metolachlor,A,34.0,3.0,T,GI,,,,O,901,73.0,
IL0903235002WRMT1,WR,964,Desethyl atrazine,R,2.4,0.43,T,LU,,,,O,811,52.0,
IL0903235002WRMT1,WR,ACD,Imazethapyr,J,2.0,1.0,T,LU,,Q,,O,811,52.0,
IL0903235002WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LU,,Q,,O,811,52.0,
IL0903235002WRMT1,WR,942,Prometon,R,0.86,0.17,T,LU,,,,O,811,52.0,
IL0903235002WRMT1,WR,758,Bentazon,F,0.3,0.18,T,LU,,Q,,O,811,52.0,
IL0903235002WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,510.0,1.4,T,LU,,,,O,811,52.0,
IL0903235002WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,340.0,1.6,T,LU,,,,O,811,52.0,
IL0903235002WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,180.0,0.36,T,LU,,,,O,811,52.0,
IL0903235002WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,55.0,3.2,T,LU,,,,O,811,52.0,
IL0903235002WRMT1,WR,AED,Hydroxy atrazine,R,15.0,1.2,T,LU,,,,O,811,52.0,
IL0903235002WRMT1,WR,026,"2,4-D",G,10.0,0.65,T,LU,,,,O,811,52.0,
IL0903235002WRMT1,WR,305,Atrazine,R,9.5,0.66,T,LU,,,,O,811,52.0,
IL0903235002WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,6.9,1.7,T,LU,,,,O,811,52.0,
IL0903235002WRMT1,WR,149,Simazine,R,6.6,0.71,T,LU,,,,O,811,52.0,
IL0903235002WRMT1,WR,AEY,Dimethenamid oxanilic acid (OA),F,2.7,0.63,T,LU,,,,O,811,52.0,
IL0904065001WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,685.0,4.8,T,LU,,,,O,902,52.0,
IL0904065001WRNY1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,227.0,4.8,T,LU,,,,O,902,52.0,
IL0904065001WRNY1,WR,ACH,Metolachlor oxanilic acid (OA),A,159.0,4.8,T,LU,,,,O,902,52.0,
IL0904065001WRNY1,WR,ABO,Acetochlor oxanilic acid (OA),A,152.0,4.8,T,LU,,,,O,902,52.0,
IL0904065001WRNY1,WR,305,Atrazine,R,90.0,2.3,T,GI,,,,O,901,73.0,
IL0904065001WRNY1,WR,283,Metolachlor,A,60.0,3.0,T,GI,,,,O,901,73.0,
IL0904065001WRNY1,WR,964,Desethyl atrazine,R,41.3,24.8,T,GI,,Q,,O,901,73.0,
IL0904065001WRNY1,WR,785,Desisopropyl atrazine,R,33.0,9.8,T,GI,,,,O,901,73.0,
IL0904065001WRNY1,WR,026,"2,4-D",G,16.0,3.6,T,LU,,,,O,902,52.0,
IL0904065001WRNY1,WR,ABQ,Alachlor oxanilic acid (OA),A,8.0,4.8,T,LU,,Q,,O,902,52.0,
IL0904065001WRNY1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,8.0,4.8,T,LU,,Q,,O,902,52.0,
IL0904065001WRNY1,WR,942,Prometon,R,2.5,1.5,T,GI,,Q,,O,901,73.0,
IL0904065002WRMT1,WR,333,Propazine,R,5.5,3.3,T,LU,,Q,,O,811,52.0,
IL0904065002WRMT1,WR,785,Desisopropyl atrazine,R,5.2,3.1,T,LU,,Q,,O,811,52.0,
IL0904065002WRMT1,WR,ACD,Imazethapyr,J,2.0,1.0,T,LU,,Q,,O,811,52.0,
IL0904065002WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LU,,Q,,O,811,52.0,
IL0904065002WRMT1,WR,780,Tebuthiuron,F,0.35,0.21,T,LU,,Q,,O,811,52.0,
IL0904065002WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,590.0,1.6,T,LU,,,,O,811,52.0,
IL0904065002WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,480.0,1.4,T,LU,,,,O,811,52.0,
IL0904065002WRMT1,WR,305,Atrazine,R,300.0,0.66,T,LU,,,,O,811,52.0,
IL0904065002WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,280.0,0.36,T,LU,,,,O,811,52.0,
IL0904065002WRMT1,WR,AED,Hydroxy atrazine,R,150.0,1.2,T,LU,,,,O,811,52.0,
IL0904065002WRMT1,WR,149,Simazine,R,110.0,0.71,T,LU,,,,O,811,52.0,
IL0904065002WRMT1,WR,026,"2,4-D",G,81.0,0.65,T,LU,,,,O,811,52.0,
IL0904065002WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,53.0,3.2,T,LU,,,,O,811,52.0,
IL0904065002WRMT1,WR,964,Desethyl atrazine,R,26.0,0.43,T,LU,,,,O,811,52.0,
IL0904065002WRMT1,WR,717,Chlorimuron ethyl,K,22.0,13.0,T,LU,,Q,,O,811,52.0,
IL0904065002WRMT1,WR,B46,Clopyralid,G,16.0,3.4,T,LU,,,,O,811,52.0,
IL0904065002WRMT1,WR,807,Acetochlor,A,15.3,9.2,T,M,,Q,,O,812,7.0,
IL0904065002WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,12.0,1.7,T,LU,,,,O,811,52.0,
IL0904065002WRMT1,WR,283,Metolachlor,A,7.8,1.5,T,M,,,,O,812,7.0,
IL0904205001WRNY1,WR,283,Metolachlor,A,40.0,3.0,T,GI,,,,O,901,73.0,
IL0904205001WRNY1,WR,026,"2,4-D",G,17.0,3.6,T,LU,,,,O,902,52.0,
IL0904205001WRNY1,WR,785,Desisopropyl atrazine,R,16.3,9.8,T,GI,,Q,,O,901,73.0,
IL0904205001WRNY1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,8.0,4.8,T,LU,,Q,,O,902,52.0,
IL0904205001WRNY1,WR,942,Prometon,R,2.5,1.5,T,GI,,Q,,O,901,73.0,
IL0904205001WRNY1,WR,758,Bentazon,F,2.0,1.2,T,LU,,Q,,O,902,52.0,
IL0904205001WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,497.0,4.8,T,LU,,,,O,902,52.0,
IL0904205001WRNY1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,143.0,4.8,T,LU,,,,O,902,52.0,
IL0904205001WRNY1,WR,ACH,Metolachlor oxanilic acid (OA),A,105.0,4.8,T,LU,,,,O,902,52.0,
IL0904205001WRNY1,WR,ABO,Acetochlor oxanilic acid (OA),A,93.0,4.8,T,LU,,,,O,902,52.0,
IL0904205001WRNY1,WR,305,Atrazine,R,88.0,2.3,T,GI,,,,O,901,73.0,
IL0904205002WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,67.0,3.2,T,LU,,,,O,811,52.0,
IL0904205002WRMT1,WR,305,Atrazine,R,48.0,0.66,T,LU,,,,O,811,52.0,
IL0904205002WRMT1,WR,942,Prometon,R,1.0,0.17,T,LU,,,,O,811,52.0,
IL0904205002WRMT1,WR,AED,Hydroxy atrazine,R,22.0,1.2,T,LU,,,,O,811,52.0,
IL0904205002WRMT1,WR,026,"2,4-D",G,17.0,0.65,T,LU,,,,O,811,52.0,
IL0904205002WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,11.0,1.7,T,LU,,,,O,811,52.0,
IL0904205002WRMT1,WR,B46,Clopyralid,G,5.7,3.4,T,LU,,Q,,O,811,52.0,
IL0904205002WRMT1,WR,964,Desethyl atrazine,R,5.5,0.43,T,LU,,,,O,811,52.0,
IL0904205002WRMT1,WR,149,Simazine,R,5.1,0.71,T,LU,,,,O,811,52.0,
IL0904205002WRMT1,WR,283,Metolachlor,A,2.5,1.5,T,M,,Q,,O,812,7.0,
IL0904205002WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,2.1,0.61,T,LU,,,,O,811,52.0,
IL0904205002WRMT1,WR,ACD,Imazethapyr,J,2.0,1.0,T,LU,,Q,,O,811,52.0,
IL0904205002WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,560.0,1.4,T,LU,,,,O,811,52.0,
IL0904205002WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,540.0,1.6,T,LU,,,,O,811,52.0,
IL0905045001WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,760.0,3.7,T,LU,,,,O,902,52.0,
IL0905045001WRNY1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,480.0,4.8,T,LU,,,,O,902,52.0,
IL0905045001WRNY1,WR,ACH,Metolachlor oxanilic acid (OA),A,394.0,4.8,T,LU,,,,O,902,52.0,
IL0905045001WRNY1,WR,ABO,Acetochlor oxanilic acid (OA),A,223.0,4.8,T,LU,,,,O,902,52.0,
IL0905045001WRNY1,WR,026,"2,4-D",G,76.0,3.6,T,LU,,,,O,902,52.0,
IL0905045001WRNY1,WR,305,Atrazine,R,68.0,2.3,T,GI,,,,O,901,73.0,
IL0905045001WRNY1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,51.0,4.8,T,LU,,,,O,902,52.0,
