Sample ID,Commod,Pesticide Code,Pesticide Name,Test Class,Concentration,LOD,pp_,Confirm 1,Confirm 2,Annotate,Quantitate,Mean,Extract,Determ,EPA Tolerance (ppm)
WA9406200002APWA1,AP,157,Thiabendazole,B,0.76,0.061,M,A,,,M,O,,,10
WA9406200002APWA1,AP,623,Propargite,I,0.45,0.027,M,A,M,,M,O,,,3
WA9407200001APWA1,AP,623,Propargite,I,0.25,0.027,M,A,,,M,O,,,3
WA9407200004APWA1,AP,157,Thiabendazole,B,1.6,0.061,M,A,,,M,O,,,10
WA9407200004APWA1,AP,623,Propargite,I,1.2,0.027,M,A,,,M,O,,,3
WA9407200008APWA1,AP,102,Carbaryl,E,0.06,0.036,M,D,P,Q,,O,,,10
WA9408150002APWA1,AP,102,Carbaryl,E,0.06,0.036,M,D,P,Q,,O,,,10
WA9408150002APWA1,AP,157,Thiabendazole,B,0.21,0.061,M,A,,,M,O,,,10
WA9408150002APWA1,AP,160,Chlorpyrifos,C,0.01,0.007,M,D,,Q,,O,,,1.5
WA9408150004APWA1,AP,157,Thiabendazole,B,0.26,0.061,M,A,,,M,O,,,10
WA9408150004APWA1,AP,102,Carbaryl,E,0.12,0.036,M,D,P,,M,O,,,10
WA9408150005APWA1,AP,115,Endosulfans Total,A,0.145,0.009,M,D,,,M,O,,,2
WA9408150005APWA1,AP,171,Dimethoate,C,0.1,0.016,M,A,,,M,O,,,2
WA9408150005APWA1,AP,055,Methoxychlor Total,A,0.03,0.021,M,D,,Q,,O,,,14
WA9408150015APWA1,AP,623,Propargite,I,0.14,0.027,M,A,M,,M,O,,,3
WA9408150015APUS1,AP,192,Benomyl,B,0.084,0.05,M,D,,Q,H,O,,,7
WA9408150015APWA1,AP,047,Dicofol Total,A,0.04,0.024,M,D,,Q,,O,,,5
WA9408150015APWA1,AP,157,Thiabendazole,B,0.57,0.061,M,A,,,M,O,,,10
WA9411080004APWA1,AP,125,Diphenylamine (DPA),F,0.74,0.076,M,M,,,H,O,,,10
WA9411080005APWA1,AP,125,Diphenylamine (DPA),F,0.4,0.076,M,M,,,H,O,,,10
WA9411080005APWA1,AP,042,Azinphos methyl,C,0.18,0.033,M,D,,,M,O,,,2
WA9411080015APWA1,AP,125,Diphenylamine (DPA),F,1.1,0.076,M,M,,,H,O,,,10
WA9412050003APWA1,AP,125,Diphenylamine (DPA),F,1.2,0.012,M,M,,,H,O,,,10
WA9412050011APWA1,AP,055,Methoxychlor Total,A,0.31,0.021,M,D,,,M,O,,,14
WA9401240001APWA1,AP,157,Thiabendazole,B,0.1,0.061,M,A,,Q,,O,,,10
WA9401240003APWA1,AP,042,Azinphos methyl,C,0.055,0.033,M,A,,Q,,O,,,2
WA9401240004APWA1,AP,042,Azinphos methyl,C,0.055,0.033,M,A,,Q,,O,,,2
WA9401240008APWA1,AP,042,Azinphos methyl,C,0.12,0.033,M,A,,,M,O,,,2
WA9402150002APWA1,AP,042,Azinphos methyl,C,0.055,0.033,M,D,,Q,,O,,,2
WA9402150004APWA1,AP,042,Azinphos methyl,C,0.15,0.033,M,D,,,M,O,,,2
WA9402150005APWA1,AP,102,Carbaryl,E,0.06,0.036,M,D,M,Q,,O,,,10
WA9402150016APWA1,AP,157,Thiabendazole,B,0.27,0.061,M,A,,,M,O,,,10
WA9403070003APWA1,AP,102,Carbaryl,E,0.06,0.036,M,D,,Q,,O,,,10
WA9403070010APWA1,AP,115,Endosulfans Total,A,0.016,0.009,M,D,,Q,,O,,,2
WA9404260002APWA1,AP,102,Carbaryl,E,0.06,0.036,M,D,,Q,,O,,,10
WA9404260004APWA1,AP,171,Dimethoate,C,0.03,0.016,M,D,,Q,,O,,,2
WA9404260005APWA1,AP,102,Carbaryl,E,0.06,0.036,M,D,,Q,,O,,,10
WA9405180003APWA1,AP,160,Chlorpyrifos,C,0.036,0.007,M,D,,,M,O,,,1.5
WA9405180004APWA1,AP,157,Thiabendazole,B,2.6,0.061,M,A,D,,M,O,,,10
WA9405180008APWA1,AP,623,Propargite,I,0.018,0.027,M,A,M,,M,O,,,3
WA9406200001APWA1,AP,157,Thiabendazole,B,0.25,0.061,M,A,,,M,O,,,10
WA9406200002APWA1,AP,102,Carbaryl,E,0.06,0.036,M,D,P,Q,,O,,,10
WA9406200004APWA1,AP,157,Thiabendazole,B,0.67,0.061,M,A,,,M,O,,,10
WA9406200007APWA1,AP,157,Thiabendazole,B,0.66,0.061,M,A,,,M,O,,,10
WA9407200001APWA1,AP,157,Thiabendazole,B,0.34,0.061,M,A,,,M,O,,,10
WA9407200003APWA1,AP,157,Thiabendazole,B,1.4,0.061,M,A,,,M,O,,,10
WA9407200004APWA1,AP,055,Methoxychlor Total,A,0.24,0.021,M,D,,,M,O,,,14
WA9407200008APWA1,AP,157,Thiabendazole,B,0.48,0.061,M,A,,,M,O,,,10
WA9408150002APWA1,AP,115,Endosulfans Total,A,0.008,0.009,M,D,,Q,,O,,,2
WA9408150004APWA1,AP,160,Chlorpyrifos,C,0.01,0.007,M,D,,Q,,O,,,1.5
WA9408150005APWA1,AP,157,Thiabendazole,B,0.78,0.061,M,A,,,M,O,,,10
WA9408150015APWA1,AP,055,Methoxychlor Total,A,0.19,0.021,M,D,,,M,O,,,14
WA9409190001APWA1,AP,623,Propargite,I,0.11,0.027,M,A,M,,M,O,,,3
WA9409190002APWA1,AP,042,Azinphos methyl,C,0.06,0.033,M,A,,Q,M,O,,,2
WA9409190004APWA1,AP,042,Azinphos methyl,C,0.06,0.033,M,A,,Q,M,O,,,2
WA9410110008APWA1,AP,011,Captan,A,0.061,0.014,M,D,M,,M,O,,,25
WA9411080002APWA1,AP,125,Diphenylamine (DPA),F,1.4,0.076,M,M,,,H,O,,,10
WA9411080004APWA1,AP,042,Azinphos methyl,C,0.06,0.033,M,D,,Q,,O,,,2
WA9411080005APWA1,AP,157,Thiabendazole,B,0.48,0.061,M,A,,,M,O,,,10
WA9411080015APWA1,AP,055,Methoxychlor Total,A,0.03,0.021,M,D,,Q,,O,,,14
WA9412050003APWA1,AP,055,Methoxychlor Total,A,0.13,0.021,M,D,,,M,O,,,14
WA9412050004APWA1,AP,042,Azinphos methyl,C,0.055,0.033,M,D,,,M,O,,,2
WA9412050011APWA1,AP,125,Diphenylamine (DPA),F,2.8,0.012,M,M,,,H,O,,,10
WA9401180004BRWA1,BR,134,DCPA,A,0.027,0.006,M,D,,,M,O,,,5
WA9402220007BRWA1,BR,134,DCPA,A,0.027,0.006,M,D,M,,M,O,,,5
WA9405110008BRWA1,BR,134,DCPA,A,0.013,0.006,M,D,,,M,O,,,5
WA9406010003BRWA1,BR,134,DCPA,A,0.009,0.006,M,D,,Q,,O,,,5
WA9406010007BRWA1,BR,134,DCPA,A,0.009,0.006,M,D,,Q,,O,,,5
WA9407260001BRWA1,BR,134,DCPA,A,0.009,0.005,M,A,M,Q,,O,,,5
WA9408220010BRWA1,BR,134,DCPA,A,0.009,0.005,M,D,,Q,,O,,,5
WA9410250004BRMI1,BR,539,Permethrin Total,O,0.115,0.03,M,M,,,M,O,,,1
WA9412060004BRMI1,BR,134,DCPA,A,0.013,0.007,M,M,,Q,M,O,,,5
WA9401190001CEWA1,CE,144,Dicloran,A,0.14,0.003,M,D,,,M,O,,,15
WA9401190004CEWA1,CE,164,Chlorothalonil,A,0.15,0.005,M,D,M,,M,O,,,15
WA9401190007CEWA1,CE,144,Dicloran,A,0.25,0.003,M,D,M,,M,O,,,15
WA9401190007CEWA1,CE,204,Acephate,C,0.14,0.025,M,D,,,M,O,,,10
WA9401190007CEWA1,CE,537,Oxamyl,E,0.07,0.042,M,D,,Q,,O,,,3
WA9401190013CEWA1,CE,144,Dicloran,A,0.26,0.003,M,D,M,,M,O,,,15
WA9402090001CEWA1,CE,539,Permethrin Total,O,0.037,0.011,M,D,,Q,M,O,,,5
WA9402090001CEWA1,CE,144,Dicloran,A,0.09,0.003,M,D,,,M,O,,,15
WA9402090003CEWA1,CE,164,Chlorothalonil,A,0.031,0.005,M,D,,,M,O,,,15
WA9402090003CEWA1,CE,204,Acephate,C,0.38,0.025,M,D,,,M,O,,,10
WA9402090005CEWA1,CE,537,Oxamyl,E,0.07,0.042,M,D,,Q,M,O,,,3
WA9402090005CEWA1,CE,144,Dicloran,A,1.3,0.003,M,D,,,M,O,,,15
WA9402090005CEWA1,CE,164,Chlorothalonil,A,0.25,0.005,M,D,M,,M,O,,,15
WA9402090010CEWA1,CE,144,Dicloran,A,0.54,0.003,M,D,M,,M,O,,,15
WA9403230013CEWA1,CE,144,Dicloran,A,0.047,0.003,M,D,,,M,O,,,15
WA9403230013CEWA1,CE,300,DDE,A,0.009,0.005,M,D,,Q,,O,,,0.5 AL
WA9403230013CEWA1,CE,164,Chlorothalonil,A,0.009,0.005,M,D,,Q,,O,,,15
WA9404040001CRWA1,CR,300,DDE,A,0.13,0.005,M,D,,,M,O,,,3 AL
WA9406270004CRWA1,CR,300,DDE,A,0.044,0.005,M,D,,,M,O,,,3 AL
WA9406270007CRWA1,CR,300,DDE,A,0.045,0.005,M,D,,,M,O,,,3 AL
WA9406270007CRWA1,CR,626,Iprodione,A,0.04,0.024,M,D,,Q,,O,,,5
WA9406270013CRWA1,CR,151,Trifluralin,A,0.098,0.003,M,D,,,M,O,,,1
WA9406270013CRWA1,CR,300,DDE,A,0.023,0.005,M,D,,,M,O,,,3 AL
WA9406270013CRWA1,CR,216,Disulfoton sulfone,C,0.037,0.043,M,A,,QV,M,O,,,NT
WA9407060004CRWA1,CR,011,Captan,A,0.02,0.014,M,D,,Q,,O,,,2
WA9407060004CRWA1,CR,151,Trifluralin,A,0.04,0.003,M,D,,,M,O,,,1
WA9407060013CRWA1,CR,011,Captan,A,0.02,0.014,M,D,,Q,,O,,,2
WA9401190001CEWA1,CE,164,Chlorothalonil,A,0.033,0.005,M,D,,,M,O,,,15
WA9401190004CEWA1,CE,144,Dicloran,A,0.085,0.003,M,D,,,M,O,,,15
WA9401190007CEWA1,CE,164,Chlorothalonil,A,0.025,0.005,M,D,,,M,O,,,15
WA9401190013CEWA1,CE,164,Chlorothalonil,A,0.009,0.005,M,D,,Q,M,O,,,15
WA9402090001CEWA1,CE,204,Acephate,C,0.041,0.025,M,D,,Q,M,O,,,10
WA9402090003CEWA1,CE,537,Oxamyl,E,0.07,0.042,M,D,,Q,,O,,,3
WA9402090005CEWA1,CE,204,Acephate,C,0.09,0.025,M,D,,,M,O,,,10
WA9402090010CEWA1,CE,164,Chlorothalonil,A,0.018,0.005,M,D,,,M,O,,,15
WA9403230002CEWA1,CE,144,Dicloran,A,0.1,0.003,M,D,,,M,O,,,15
WA9403230013CEWA1,CE,204,Acephate,C,0.13,0.025,M,D,,,M,O,,,10
WA9401050004CRWA1,CR,300,DDE,A,0.009,0.005,M,D,,Q,,O,,,3 AL
WA9401050007CRWA1,CR,300,DDE,A,0.009,0.005,M,D,,Q,,O,,,3 AL
WA9402070001CRWA1,CR,300,DDE,A,0.009,0.005,M,D,,Q,,O,,,3 AL
WA9403290002CRWA1,CR,626,Iprodione,A,0.08,0.024,M,D,,,M,O,,,5
WA9403290007CRWA1,CR,300,DDE,A,0.033,0.005,M,D,,,M,O,,,3 AL
WA9404040001CRWA1,CR,087,DDD (TDE),A,0.015,0.005,M,D,,,M,O,,,3 AL
WA9405240003CRWA1,CR,151,Trifluralin,A,0.02,0.003,M,D,,Q,,O,,,1
WA9405240004CRWA1,CR,151,Trifluralin,A,0.02,0.003,M,D,,Q,,O,,,1
WA9405240007CRWA1,CR,151,Trifluralin,A,0.02,0.003,M,D,,Q,,O,,,1
WA9406270002CRWA1,CR,300,DDE,A,0.026,0.005,M,D,,,M,O,,,3 AL
WA9406270004CRWA1,CR,151,Trifluralin,A,0.045,0.003,M,D,,,M,O,,,1
WA9406270007CRWA1,CR,151,Trifluralin,A,0.026,0.003,M,D,,,M,O,,,1
WA9406270013CRWA1,CR,117,Disulfoton,C,0.035,0.036,M,A,,V,M,A,,,NT
WA9407060004CRWA1,CR,300,DDE,A,0.03,0.005,M,D,,,M,O,,,3 AL
WA9407060007CRWA1,CR,151,Trifluralin,A,0.034,0.003,M,D,,,M,O,,,1
WA9407060013CRWA1,CR,151,Trifluralin,A,0.022,0.003,M,D,,,M,O,,,1
WA9408160001CRWA1,CR,151,Trifluralin,A,0.024,0.003,M,D,M,,M,O,,,1
WA9408160003CRWA1,CR,151,Trifluralin,A,0.018,0.003,M,D,M,,M,O,,,1
WA9408160005CRWA1,CR,144,Dicloran,A,0.01,0.003,M,D,,,M,O,,,10
WA9410170004CRMI1,CR,024,Diazinon,C,0.009,0.005,M,M,,Q,M,O,,,0.75
WA9412120001CRMI1,CR,300,DDE,A,0.038,0.006,M,M,,,M,O,,,3 AL
WA9412120004CRMI1,CR,300,DDE,A,0.031,0.006,M,M,,,M,O,,,3 AL
WA9412120008CRMI1,CR,300,DDE,A,0.028,0.006,M,M,,,M,O,,,3 AL
WA9404060011GBWA1,GB,204,Acephate,C,0.04,0.025,M,D,,Q,,O,,,3
WA9408220004GBWA1,GB,529,Vinclozolin,A,0.019,0.005,M,D,,QV,M,O,,,NT
WA9410240002GBMI1,GB,134,DCPA,A,0.042,0.007,M,M,,,M,R,,,2
WA9410240004GBMI1,GB,134,DCPA,A,0.028,0.007,M,M,,,M,R,,,2
WA9411140001GBMI1,GB,115,Endosulfans Total,A,0.036,0.009,M,D,,Q,M,O,,,2
WA9411140003GBMI1,GB,134,DCPA,A,0.025,0.007,M,M,,,M,O,,,2
WA9411140005GBMI1,GB,204,Acephate,C,0.009,0.005,M,D,,Q,M,O,,,3
WA9411140008GBMI1,GB,171,Dimethoate,C,0.01,0.006,M,D,,Q,M,O,,,2
WA9404060011GBWA1,GB,170,Methamidophos,C,0.03,0.015,M,D,,Q,,O,,,NT
WA9404060011GBWA1,GB,115,Endosulfans Total,A,0.268,0.009,M,D,,,M,O,,,2
WA9410240004GBMI1,GB,171,Dimethoate,C,0.13,0.006,M,M,,,M,R,,,2
WA9410240004GBUS1,GB,192,Benomyl,B,0.084,0.05,M,D,,Q,H,O,,,2
WA9410240004GBMI1,GB,178,Omethoate,C,0.033,0.009,M,M,,,M,O,,,2
WA9411140005GBMI1,GB,170,Methamidophos,C,0.006,0.003,M,D,,Q,M,O,,,NT
WA9411140008GBMI1,GB,178,Omethoate,C,0.014,0.009,M,D,,Q,M,O,,,2
WA9410110002GRMI1,GR,047,Dicofol Total,A,0.41,0.015,M,I,M,,M,R,,,5
WA9410110002GRMI1,GR,626,Iprodione,A,0.27,0.06,M,M,,,M,O,,,60
WA9410110002GRMI1,GR,171,Dimethoate,C,0.01,0.006,M,D,M,Q,M,O,,,1
WA9410110004GRMI1,GR,623,Propargite,I,0.041,0.024,M,M,,Q,M,O,,,10
WA9410110008GRMI1,GR,159,Methomyl,E,0.013,0.008,M,D,,Q,H,O,,,5
WA9410110008GRMI1,GR,623,Propargite,I,0.16,0.024,M,M,,,M,O,,,10
WA9411080002GRMI1,GR,102,Carbaryl,E,0.071,0.004,M,M,,,M,O,,,10
WA9412050011GRMI1,GR,171,Dimethoate,C,0.01,0.006,M,M,,Q,M,R,,,1
WA9412050011GRMI1,GR,178,Omethoate,C,0.014,0.009,M,M,,Q,M,R,,,1
WA9412050011GRMI1,GR,047,Dicofol Total,A,0.46,0.015,M,I,,,M,R,,,5
WA9412050011GRMI1,GR,144,Dicloran,A,0.23,0.008,M,I,M,,M,R,,,10
WA9412050011GRMI1,GR,626,Iprodione,A,0.1,0.06,M,D,I,Q,M,R,,,60
WA9402090003LTWA1,LT,159,Methomyl,E,0.07,0.043,M,D,,Q,,O,,,5
WA9402090003LTWA1,LT,539,Permethrin Total,O,0.54,0.011,M,D,,,M,O,,,20
WA9408100007LTWA1,LT,170,Methamidophos,C,0.03,0.015,M,D,,Q,,O,,,1
WA9410170004LTWA1,LT,539,Permethrin Total,O,1.43,0.011,M,D,M,,M,O,,,20
WA9411150002LTWA1,LT,539,Permethrin Total,O,0.39,0.011,M,D,M,,M,O,,,20
WA9411150011LTWA1,LT,539,Permethrin Total,O,0.59,0.011,M,D,M,,M,O,,,20
WA9412120004LTWA1,LT,134,DCPA,A,0.009,0.005,M,D,,Q,M,O,,,2
WA9406150002GRWA1,GR,679,Myclobutanil,L,0.1,0.056,M,D,,Q,,O,,,1
WA9407110001GRWA1,GR,626,Iprodione,A,0.098,0.024,M,D,M,,M,O,,,60
WA9408300001GRWA1,GR,159,Methomyl,E,0.07,0.043,M,D,P,Q,M,O,,,5
WA9408300007GRWA1,GR,626,Iprodione,A,0.04,0.024,M,D,,Q,M,O,,,60
WA9409130008GRWA1,GR,144,Dicloran,A,0.005,0.003,M,D,,Q,,O,,,10
WA9410110002GRMI1,GR,178,Omethoate,C,0.014,0.009,M,D,,Q,M,O,,,1
WA9410110004GRMI1,GR,159,Methomyl,E,0.013,0.008,M,D,,Q,H,O,,,5
WA9410110008GRMI1,GR,144,Dicloran,A,0.014,0.008,M,M,,Q,M,O,,,10
WA9411080002GRMI1,GR,057,Parathion methyl,C,0.16,0.005,M,M,,,M,R,,,1
WA9411080004GRMI1,GR,042,Azinphos methyl,C,0.048,0.029,M,D,,Q,M,O,,,5
WA9411080005GRMI1,GR,679,Myclobutanil,L,0.2,0.016,M,M,,,M,O,,,1
WA9412050001GRMI1,GR,144,Dicloran,A,0.079,0.008,M,M,,,M,O,,,10
WA9412050003GRMI1,GR,679,Myclobutanil,L,0.075,0.046,M,M,,Q,M,O,,,1
WA9412050011GRUS1,GR,192,Benomyl,B,0.084,0.05,M,D,,Q,H,O,,,10
WA9402090003LTWA1,LT,069,Mevinphos Total,C,0.08,0.048,M,D,,Q,M,O,,,0.5
WA9403230002LTWA1,LT,144,Dicloran,A,0.15,0.003,M,D,,,M,R,,,10
WA9403230004LTWA1,LT,115,Endosulfans Total,A,0.037,0.009,M,D,,,M,O,,,2
WA9404130001LTWA1,LT,115,Endosulfans Total,A,0.016,0.009,M,D,,Q,,O,,,2
WA9404130004LTWA1,LT,115,Endosulfans Total,A,0.015,0.009,M,D,,Q,M,O,,,2
WA9404130010LTWA1,LT,115,Endosulfans Total,A,0.015,0.009,M,D,,Q,,O,,,2
WA9406140007LTWA1,LT,115,Endosulfans Total,A,0.015,0.009,M,D,,Q,,O,,,2
WA9408100007LTWA1,LT,204,Acephate,C,0.04,0.025,M,D,,Q,,O,,,10
WA9408100011LTWA1,LT,115,Endosulfans Total,A,0.085,0.009,M,D,,,M,O,,,2
WA9409120002LTWA1,LT,115,Endosulfans Total,A,0.036,0.009,M,D,,Q,M,O,,,2
WA9409120004LTWA1,LT,115,Endosulfans Total,A,0.015,0.009,M,D,,Q,M,O,,,2
WA9409120007LTWA1,LT,115,Endosulfans Total,A,0.049,0.009,M,D,,,M,O,,,2
WA9410170004LTWA1,LT,134,DCPA,A,0.009,0.005,M,D,,Q,M,O,,,2
WA9411150002LTWA1,LT,115,Endosulfans Total,A,0.054,0.009,M,D,,,,O,,,2
WA9411150007LTWA1,LT,115,Endosulfans Total,A,0.015,0.009,M,D,,Q,,O,,,2
WA9411150011LTWA1,LT,134,DCPA,A,0.018,0.005,M,D,M,,M,O,,,2
WA9412120004LTWA1,LT,300,DDE,A,0.009,0.005,M,D,,Q,M,O,,,0.5 AL
WA9406080004OGWA1,OG,157,Thiabendazole,B,0.21,0.061,M,A,,,M,O,,,10
WA9407250005OGWA1,OG,157,Thiabendazole,B,0.52,0.061,M,D,,,M,O,,,10
WA9407250013OGWA1,OG,604,Imazalil,N,0.09,0.054,M,D,,Q,,O,,,10
WA9408020004OGWA1,OG,102,Carbaryl,E,0.11,0.036,M,D,P,,M,O,,,10
WA9408020015OGWA1,OG,604,Imazalil,N,0.39,0.054,M,D,,,M,O,,,10
WA9405160001PCWA1,PC,626,Iprodione,A,0.76,0.024,M,D,M,,M,O,,,20
WA9405160001PCWA1,PC,144,Dicloran,A,0.47,0.003,M,D,M,,M,O,,,20
WA9405160003PCWA1,PC,626,Iprodione,A,0.61,0.024,M,D,M,,M,O,,,20
WA9406150002PCWA1,PC,626,Iprodione,A,0.6,0.024,M,D,M,,M,O,,,20
WA9406150002PCWA1,PC,144,Dicloran,A,0.44,0.003,M,D,,,M,O,,,20
WA9406150004PCWA1,PC,623,Propargite,I,0.4,0.027,M,M,,,M,O,,,7
WA9406150016PCWA1,PC,626,Iprodione,A,1.5,0.024,M,D,M,,M,O,,,20
WA9407110001PCUS1,PC,192,Benomyl,B,0.084,0.05,M,D,,Q,H,O,,,15
WA9407110001PCWA1,PC,144,Dicloran,A,1.6,0.003,M,D,M,,M,O,,,20
WA9407110001PCWA1,PC,623,Propargite,I,0.05,0.027,M,M,,Q,,O,,,7
WA9409130002PCWA1,PC,055,Methoxychlor Total,A,0.23,0.021,M,D,,,M,O,,,14
WA9409130002PCWA1,PC,057,Parathion methyl,C,0.11,0.007,M,M,,,M,O,,,1
WA9402160004OGWA1,OG,026,"2,4-D",G,0.005,0.003,M,D,,Q,,O,,,5
WA9402160017OGWA1,OG,026,"2,4-D",G,0.005,0.003,M,D,,Q,,O,,,5
WA9403210002OGWA1,OG,026,"2,4-D",G,0.005,0.003,M,D,,Q,,O,,,5
WA9403210004OGWA1,OG,026,"2,4-D",G,0.012,0.003,M,D,,,M,O,,,5
WA9403210007OGWA1,OG,026,"2,4-D",G,0.005,0.003,M,D,,Q,,O,,,5
WA9403210015OGWA1,OG,026,"2,4-D",G,0.005,0.003,M,D,,Q,,O,,,5
WA9404190002OGWA1,OG,026,"2,4-D",G,0.014,0.003,M,D,I,,M,O,,,5
WA9404190004OGWA1,OG,026,"2,4-D",G,0.005,0.003,M,D,,Q,,O,,,5
WA9404190015OGWA1,OG,026,"2,4-D",G,0.005,0.003,M,D,,Q,,O,,,5
WA9405310004OGWA1,OG,157,Thiabendazole,B,0.34,0.061,M,A,,,M,O,,,10
WA9405310005OGWA1,OG,157,Thiabendazole,B,0.1,0.061,M,A,,Q,,O,,,10
WA9406080003OGWA1,OG,604,Imazalil,N,0.09,0.054,M,D,,Q,,O,,,10
WA9406080004OGWA1,OG,026,"2,4-D",G,0.014,0.003,M,D,I,,M,O,,,5
WA9406080012OGWA1,OG,604,Imazalil,N,0.09,0.054,M,D,,Q,,O,,,10
WA9407250004OGWA1,OG,604,Imazalil,N,0.09,0.054,M,D,,Q,,O,,,10
WA9407250005OGWA1,OG,604,Imazalil,N,0.22,0.054,M,D,,,M,O,,,10
WA9407250013OGWA1,OG,157,Thiabendazole,B,0.1,0.061,M,D,,Q,,O,,,10
WA9408020002OGWA1,OG,157,Thiabendazole,B,0.1,0.061,M,A,,Q,,O,,,10
WA9408020004OGWA1,OG,604,Imazalil,N,0.19,0.054,M,D,,,M,O,,,10
WA9408020007OGWA1,OG,157,Thiabendazole,B,0.1,0.061,M,A,,Q,,O,,,10
WA9408020015OGWA1,OG,157,Thiabendazole,B,0.37,0.061,M,A,M,,M,O,,,10
WA9409060001OGWA1,OG,604,Imazalil,N,0.09,0.054,M,D,,Q,,O,,,10
WA9409060003OGWA1,OG,604,Imazalil,N,0.09,0.054,M,D,,Q,,O,,,10
WA9409060004OGWA1,OG,604,Imazalil,N,0.09,0.054,M,D,,Q,,O,,,10
WA9410190004OGUS2,OG,723,Formetanate hydrochloride,E,0.59,0.05,M,,,,H,O,,,4
WA9411210016OGWA1,OG,604,Imazalil,N,0.09,0.054,M,D,,Q,,O,,,10
WA9412140013OGWA1,OG,157,Thiabendazole,B,0.1,0.061,M,D,,Q,M,O,,,10
WA9405160001PCWA1,PC,102,Carbaryl,E,1.2,0.036,M,D,M,,M,O,,,10
WA9405160003PCWA1,PC,144,Dicloran,A,4.9,0.003,M,D,M,,M,O,,,20
WA9406150002PCWA1,PC,057,Parathion methyl,C,0.054,0.007,M,M,,,M,O,,,1
WA9406150004PCWA1,PC,165,Phosmet,C,0.44,0.021,M,A,,,M,O,,,10
WA9406150008PCWA1,PC,057,Parathion methyl,C,0.16,0.007,M,M,,,M,O,,,1
WA9406150016PCWA1,PC,144,Dicloran,A,0.005,0.003,M,D,,Q,,O,,,20
WA9407110001PCWA1,PC,626,Iprodione,A,0.16,0.024,M,D,,,M,O,,,20
WA9407110004PCUS2,PC,723,Formetanate hydrochloride,E,0.2,0.05,M,,,,H,O,,,5
WA9408300004PCUS2,PC,723,Formetanate hydrochloride,E,0.32,0.05,M,Z,,,H,O,,,5
WA9409130002PCWA1,PC,144,Dicloran,A,0.005,0.003,M,D,,Q,,O,,,20
WA9409130004PCWA1,PC,042,Azinphos methyl,C,0.06,0.033,M,A,,Q,M,O,,,2
WA9409130008PCWA1,PC,144,Dicloran,A,0.005,0.003,M,D,,Q,,O,,,20
WA9402070001POWA1,PO,157,Thiabendazole,B,0.76,0.061,M,D,,,M,O,,,10
WA9402070003POWA1,PO,157,Thiabendazole,B,0.971,0.061,M,D,,,M,O,,,10
WA9403290004POWA1,PO,157,Thiabendazole,B,0.87,0.061,M,A,,,M,O,,,10
