Sample ID,Commod,Pesticide Code,Pesticide Name,Test Class,Concentration,LOD,pp_,Confirm 1,Confirm 2,Annotate,Quantitate,Mean,Extract,Determ,EPA Tolerance (ppm)
IN0704095001WUCO1,WU,964,Desethyl atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
IN0704095001WUCO1,WU,305,Atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
IN0704095001WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,640.0,45.0,T,LL,,,M,O,903,64.0,
IN0704095001WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,171.0,45.0,T,LL,,,M,O,903,64.0,
IN0704095001WUCO1,WU,679,Myclobutanil,L,83.0,50.0,T,M,,Q,H,O,901,7.0,
IN0704095001WUCO1,WU,ABO,Acetochlor oxanilic acid (OA),A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
IN0704235001WUCO1,WU,964,Desethyl atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
IN0704235001WUCO1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,623.0,45.0,T,LL,,,M,O,903,64.0,
IN0704235001WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,170.0,45.0,T,LL,,,M,O,903,64.0,
IN0704235001WUCO1,WU,305,Atrazine,R,104.0,25.0,T,M,,,H,O,901,7.0,
IN0704235001WUCO1,WU,149,Simazine,R,85.0,15.0,T,M,,,H,O,901,7.0,
IN0704235001WUCO1,WU,679,Myclobutanil,L,83.0,50.0,T,M,,Q,H,O,901,7.0,
IN0705075001WUCO1,WU,ABQ,Alachlor oxanilic acid (OA),A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
IN0705075001WUCO1,WU,930,Bifenthrin,O,8.0,5.0,T,M,,Q,H,O,901,7.0,
IN0705075001WUCO1,WU,305,Atrazine,R,860.0,25.0,T,M,,,H,O,901,7.0,
IN0705075001WUCO1,WU,283,Metolachlor,A,667.0,45.0,T,LL,,,M,O,903,64.0,
IN0705075001WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,254.0,45.0,T,LL,,,M,O,903,64.0,
IN0705075001WUCO1,WU,ABO,Acetochlor oxanilic acid (OA),A,173.0,45.0,T,LL,,,M,O,903,64.0,
IN0705075001WUCO1,WU,807,Acetochlor,A,148.0,45.0,T,LL,,,M,O,903,64.0,
IN0705075001WUCO1,WU,679,Myclobutanil,L,83.0,50.0,T,M,,Q,H,O,901,7.0,
IN0705215001WUCO1,WU,026,"2,4-D",G,150.0,90.0,T,LL,,Q,M,O,902,52.0,
IN0705215001WUCO1,WU,ABO,Acetochlor oxanilic acid (OA),A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
IN0705215001WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,584.0,45.0,T,LL,,,M,O,903,64.0,
IN0705215001WUCO1,WU,305,Atrazine,R,464.0,25.0,T,M,,,H,O,901,7.0,
IN0705215001WUCO1,WU,283,Metolachlor,A,267.0,45.0,T,LL,,,M,O,903,64.0,
IN0705215001WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,188.0,45.0,T,LL,,,M,O,903,64.0,
IN0706045001WUCO1,WU,305,Atrazine,R,53.0,25.0,T,M,,,H,O,901,7.0,
IN0706045001WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,547.0,45.0,T,LL,,,M,O,903,64.0,
IN0706185001WUCO1,WU,ABO,Acetochlor oxanilic acid (OA),A,255.0,45.0,T,LL,,,M,O,903,64.0,
IN0706185001WUCO1,WU,305,Atrazine,R,958.0,25.0,T,M,,,H,O,901,7.0,
IN0706185001WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,955.0,45.0,T,LL,,,M,O,903,64.0,
IN0707095001WUCO1,WU,ABO,Acetochlor oxanilic acid (OA),A,196.0,45.0,T,LL,,,M,O,903,64.0,
IN0707095001WUCO1,WU,731,Triclopyr,G,847.0,43.0,T,LL,,,M,O,902,52.0,
IN0707095001WUCO1,WU,305,Atrazine,R,552.0,25.0,T,M,,,H,O,901,7.0,
IN0707095001WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,296.0,45.0,T,LL,,,M,O,903,64.0,
IN0707235001WUCO1,WU,ACP,Sulfometuron methyl,K,25.0,15.0,T,LL,,Q,M,O,902,67.0,
IN0707235001WUCO1,WU,780,Tebuthiuron,F,17.0,10.0,T,LL,,Q,M,O,902,67.0,
IN0707235001WUCO1,WU,ABO,Acetochlor oxanilic acid (OA),A,918.0,45.0,T,LL,,,M,O,903,64.0,
IN0707235001WUCO1,WU,ABN,Acetochlor ethanesulfonic acid (ESA),A,532.0,45.0,T,LL,,,M,O,903,64.0,
IN0707235001WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,329.0,45.0,T,LL,,,M,O,903,64.0,
IN0707235001WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,201.0,45.0,T,LL,,,M,O,903,64.0,
IN0707235001WUCO1,WU,046,Monuron,A,185.0,53.0,T,LL,,,M,O,902,67.0,
IN0708065001WUCO1,WU,026,"2,4-D",G,150.0,90.0,T,LL,,Q,M,O,902,52.0,
IN0708065001WUCO1,WU,ABO,Acetochlor oxanilic acid (OA),A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
IN0708065001WUCO1,WU,731,Triclopyr,G,247.0,43.0,T,LL,,,M,O,902,52.0,
IN0708205001WUCO1,WU,731,Triclopyr,G,286.0,43.0,T,LL,,,M,O,902,52.0,
IN0708205001WUCO1,WU,283,Metolachlor,A,156.0,45.0,T,LL,,,M,O,903,64.0,
IN0708205001WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,806.0,45.0,T,LL,,,M,O,903,64.0,
IN0708205001WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,640.0,45.0,T,LL,,,M,O,903,64.0,
IN0708205001WUCO1,WU,ABO,Acetochlor oxanilic acid (OA),A,561.0,45.0,T,LL,,,M,O,903,64.0,
IN0709105001WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,1122.0,45.0,T,LL,,,M,O,903,64.0,
IN0709105001WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,913.0,45.0,T,LL,,,M,O,903,64.0,
IN0709245001WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,450.0,45.0,T,LL,,,M,O,903,64.0,
IN0709245001WUCO1,WU,ABO,Acetochlor oxanilic acid (OA),A,250.0,45.0,T,LL,,,M,O,903,64.0,
IN0710155001WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,254.0,45.0,T,LL,,,M,O,903,64.0,
IN0710155001WUCO1,WU,ABO,Acetochlor oxanilic acid (OA),A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
IN0710295001WUCO1,WU,026,"2,4-D",G,150.0,90.0,T,LL,,Q,M,O,902,52.0,
IN0710295001WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
IN0710295001WUCO1,WU,ABO,Acetochlor oxanilic acid (OA),A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
IN0711125001WUCO1,WU,ABO,Acetochlor oxanilic acid (OA),A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
IN0711125001WUCO1,WU,026,"2,4-D",G,150.0,90.0,T,LL,,Q,M,O,902,52.0,
IN0711125001WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
IN0711265001WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,1130.0,45.0,T,LL,,,M,O,903,64.0,
IN0711265001WUCO1,WU,ABO,Acetochlor oxanilic acid (OA),A,610.0,45.0,T,LL,,,M,O,903,64.0,
IN0711265001WUCO1,WU,026,"2,4-D",G,2042.0,90.0,T,LL,,,M,O,902,52.0,
IN0711265001WUCO1,WU,283,Metolachlor,A,2000.0,45.0,T,LL,,,M,O,903,64.0,
IN0712035001WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,500.0,45.0,T,LL,,,M,O,903,64.0,
IN0712035001WUCO1,WU,ABO,Acetochlor oxanilic acid (OA),A,370.0,45.0,T,LL,,,M,O,903,64.0,
IN0712175001WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,750.0,45.0,T,LL,,,M,O,903,64.0,
IN0712175001WUCO1,WU,ABO,Acetochlor oxanilic acid (OA),A,410.0,45.0,T,LL,,,M,O,903,64.0,
IN0712175001WUCO1,WU,026,"2,4-D",G,1145.0,90.0,T,LL,,,M,O,902,52.0,
IN0706045502WGMN1,WG,784,Desethyl-desisopropyl atrazine,R,50.0,15.0,T,LU,,,H,O,999,52.0,
IN0707175501WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,5.0,3.0,T,LU,,Q,H,O,999,52.0,
IN0710185501WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,5.0,3.0,T,LU,,Q,H,O,999,52.0,
IN0701085001WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
IN0701225001WRCO1,WR,149,Simazine,R,94.0,15.0,T,M,,,H,O,901,7.0,
IN0702125001WRCO1,WR,305,Atrazine,R,70.0,25.0,T,M,,,H,O,901,7.0,
IN0702265001WRCO1,WR,305,Atrazine,R,74.0,25.0,T,M,,,H,O,901,7.0,
IN0703125001WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,172.0,45.0,T,LL,,,M,O,903,64.0,
IN0703265001WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,346.0,45.0,T,LL,,,M,O,903,64.0,
IN0704065001WRCO1,WR,964,Desethyl atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
IN0704235001WRCO1,WR,305,Atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
IN0705075001WRCO1,WR,ABQ,Alachlor oxanilic acid (OA),A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
IN0705215001WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,176.0,45.0,T,LL,,,M,O,903,64.0,
IN0706045001WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,707.0,45.0,T,LL,,,M,O,903,64.0,
IN0706185001WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,430.0,45.0,T,LL,,,M,O,903,64.0,
IN0707095001WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,373.0,45.0,T,LL,,,M,O,903,64.0,
IN0707235001WRCO1,WR,026,"2,4-D",G,150.0,90.0,T,LL,,Q,M,O,902,52.0,
IN0708065001WRCO1,WR,964,Desethyl atrazine,R,180.0,25.0,T,M,,,H,O,901,7.0,
IN0708205001WRCO1,WR,731,Triclopyr,G,343.0,43.0,T,LL,,,M,O,902,52.0,
IN0709105001WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,534.0,45.0,T,LL,,,M,O,903,64.0,
IN0709245001WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,770.0,45.0,T,LL,,,M,O,903,64.0,
IN0710155001WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,290.0,45.0,T,LL,,,M,O,903,64.0,
IN0710295001WRCO1,WR,026,"2,4-D",G,150.0,90.0,T,LL,,Q,M,O,902,52.0,
IN0711125001WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,350.0,45.0,T,LL,,,M,O,903,64.0,
IN0711265001WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,1730.0,45.0,T,LL,,,M,O,903,64.0,
IN0712035001WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,1250.0,45.0,T,LL,,,M,O,903,64.0,
IN0712175001WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,780.0,45.0,T,LL,,,M,O,903,64.0,
IN0701085001WUCO1,WU,305,Atrazine,R,84.0,25.0,T,M,,,H,O,901,7.0,
IN0701225001WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,758.0,45.0,T,LL,,,M,O,903,64.0,
IN0702125001WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,432.0,45.0,T,LL,,,M,O,903,64.0,
IN0702265001WUCO1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,383.0,45.0,T,LL,,,M,O,903,64.0,
IN0703125001WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,183.0,45.0,T,LL,,,M,O,903,64.0,
IN0703265001WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,524.0,45.0,T,LL,,,M,O,903,64.0,
IN0704095001WUCO1,WU,149,Simazine,R,54.0,15.0,T,M,,,H,O,901,7.0,
IN0704235001WUCO1,WU,ABO,Acetochlor oxanilic acid (OA),A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
IN0705075001WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
IN0705215001WUCO1,WU,807,Acetochlor,A,172.0,45.0,T,LL,,,M,O,903,64.0,
IN0706045001WUCO1,WU,026,"2,4-D",G,150.0,90.0,T,LL,,Q,M,O,902,52.0,
IN0706185001WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,311.0,45.0,T,LL,,,M,O,903,64.0,
IN0707095001WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,203.0,45.0,T,LL,,,M,O,903,64.0,
IN0707235001WUCO1,WU,026,"2,4-D",G,150.0,90.0,T,LL,,Q,M,O,902,52.0,
IN0708065001WUCO1,WU,ACH,Metolachlor oxanilic acid (OA),A,188.0,45.0,T,LL,,,M,O,903,64.0,
IN0708205001WUCO1,WU,026,"2,4-D",G,336.0,90.0,T,LL,,,M,O,902,52.0,
IN0709105001WUCO1,WU,ABO,Acetochlor oxanilic acid (OA),A,630.0,45.0,T,LL,,,M,O,903,64.0,
IN0709245001WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,1000.0,45.0,T,LL,,,M,O,903,64.0,
IN0710155001WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,330.0,45.0,T,LL,,,M,O,903,64.0,
