Sample ID,Commod,Pesticide Code,Pesticide Name,Test Class,Concentration,LOD,pp_,Confirm 1,Confirm 2,Annotate,Quantitate,Mean,Extract,Determ,EPA Tolerance (ppm)
VA0708065503WGMN1,WG,283,Metolachlor,A,25.0,15.0,T,M,,Q,SH,O,999,7.0,
VA0708065503WGMN1,WG,305,Atrazine,R,17.0,10.0,T,M,,Q,SH,O,999,7.0,
VA0708065503WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,3720.0,3.0,T,LU,,,H,O,999,52.0,
VA0708065503WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,1360.0,3.0,T,LU,,,H,O,999,52.0,
VA0708065503WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,70.3,12.5,T,LU,,,H,O,999,52.0,
VA0710155502WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,20.8,12.5,T,LU,,Q,H,O,999,52.0,
VA0710155502WGMN1,WG,964,Desethyl atrazine,R,17.0,10.0,T,M,,Q,SH,O,999,7.0,
VA0711055503WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,56.2,12.5,T,LU,,,H,O,999,52.0,
VA0711055503WGMN1,WG,964,Desethyl atrazine,R,17.0,10.0,T,M,,Q,SH,O,999,7.0,
VA0711055503WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,1280.0,3.0,T,LU,,,H,O,999,52.0,
VA0712035512WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,5.0,3.0,T,LU,,Q,H,O,999,52.0,
VA0701225502WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,28.6,3.0,T,LU,,,H,O,999,52.0,
VA0702265503WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,69.1,12.5,T,LU,,,H,R,999,52.0,
VA0702265504WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,12.0,3.0,T,LU,,,H,O,999,52.0,
VA0703125512WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,5.0,3.0,T,LU,,Q,H,O,999,52.0,
VA0704165502WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,5.0,3.0,T,LU,,Q,H,O,999,52.0,
VA0705075503WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,111.0,3.0,T,LU,,,H,O,999,52.0,
VA0705075504WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,10.3,3.0,T,LU,,,H,O,999,52.0,
VA0706115512WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,5.0,3.0,T,LU,,Q,H,O,999,52.0,
VA0707185502WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,25.7,3.0,T,LU,,,H,O,999,52.0,
VA0708065503WGMN1,WG,964,Desethyl atrazine,R,66.1,10.0,T,M,,,SH,O,999,7.0,
VA0708065504WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,13.6,3.0,T,LU,,,H,O,999,52.0,
VA0709105512WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,5.0,3.0,T,LU,,Q,H,O,999,52.0,
VA0710155502WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,57.8,3.0,T,LU,,,H,O,999,52.0,
VA0711055503WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,102.0,3.0,T,LU,,,H,O,999,52.0,
VA0711125504WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,17.8,3.0,T,LU,,,H,O,999,52.0,
VA0712035512WGMN1,WG,964,Desethyl atrazine,R,17.0,10.0,T,M,,Q,SH,O,999,7.0,
VA0805115510WGMN1,WG,032,Diuron,A,7.0,4.0,T,LU,,Q,H,O,999,52.0,
VA0805115510WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,5.0,3.0,T,LU,,Q,H,O,999,52.0,
VA0805115510WGMN1,WG,264,Propiconazole,L,191.6,50.0,T,M,,,SH,O,999,7.0,
VA0805115510WGMN1,WG,026,"2,4-D",G,120.0,2.5,T,LU,,,H,O,999,52.0,
VA0805115510WGMN1,WG,ACT,Siduron,F,43.5,2.0,T,LU,,,H,O,999,52.0,
VA0811025510WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,21.5,3.0,T,LU,,,H,O,999,52.0,
VA0811025510WGMN1,WG,032,Diuron,A,15.3,4.0,T,LU,,,H,O,999,52.0,
VA0811025510WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,5.0,3.0,T,LU,,Q,H,O,999,52.0,
VA0811025510WGMN1,WG,ACB,Imazapyr,J,4.2,2.5,T,LU,,Q,H,O,999,52.0,
VA0811025510WGMN1,WG,026,"2,4-D",G,4.2,2.5,T,LU,,Q,H,O,999,52.0,
VA0811035513WGMN1,WG,305,Atrazine,R,17.0,10.0,T,M,,Q,SH,O,999,7.0,
VA0811035513WGMN1,WG,AED,Hydroxy atrazine,R,3.0,2.0,T,LU,,Q,H,O,999,52.0,
VA0811035513WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,1240.0,3.0,T,LU,,,H,O,999,52.0,
VA0811035513WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,184.0,3.0,T,LU,,,H,O,999,52.0,
VA0811035513WGMN1,WG,964,Desethyl atrazine,R,124.0,10.0,T,M,,,SH,O,999,7.0,
VA0811035513WGMN1,WG,784,Desethyl-desisopropyl atrazine,R,106.0,15.0,T,LU,,,H,O,999,52.0,
VA0801145001WRNY1,WR,785,Desisopropyl atrazine,R,16.3,9.8,T,GI,,Q,H,O,901,73.0,
VA0801145001WRNY1,WR,305,Atrazine,R,3.8,2.3,T,GI,,Q,H,O,901,73.0,
VA0801145001WRNY1,WR,780,Tebuthiuron,F,1.0,0.6,T,LU,,Q,M,O,902,52.0,
VA0801145001WRNY1,WR,964,Desethyl atrazine,R,41.3,24.8,T,GI,,Q,H,O,901,73.0,
VA0801145002WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,8.0,4.8,T,LU,,Q,M,O,902,52.0,
VA0801145002WRNY1,WR,305,Atrazine,R,7.9,2.3,T,GI,,,H,O,901,73.0,
VA0801145002WRNY1,WR,ACB,Imazapyr,J,6.4,0.9,T,LU,,,M,O,902,52.0,
VA0801145002WRNY1,WR,967,Imidacloprid,A,2.5,1.5,T,LU,,Q,M,O,902,52.0,
VA0801145002WRNY1,WR,942,Prometon,R,2.5,1.5,T,GI,,Q,H,O,901,73.0,
VA0801145002WRNY1,WR,026,"2,4-D",G,20.0,3.6,T,LU,,,M,O,902,52.0,
VA0801285001WRNY1,WR,305,Atrazine,R,3.8,2.3,T,GI,,Q,H,O,901,73.0,
VA0801285001WRNY1,WR,942,Prometon,R,2.5,1.5,T,GI,,Q,H,O,901,73.0,
VA0801285001WRNY1,WR,964,Desethyl atrazine,R,41.3,24.8,T,GI,,Q,H,O,901,73.0,
VA0801285001WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,31.0,4.8,T,LU,,,M,O,902,52.0,
VA0801285002WRNY1,WR,ACB,Imazapyr,J,5.2,0.9,T,LU,,,M,O,902,52.0,
VA0801285002WRNY1,WR,967,Imidacloprid,A,2.5,1.5,T,LU,,Q,M,O,902,52.0,
VA0801285002WRNY1,WR,026,"2,4-D",G,31.0,3.6,T,LU,,,M,O,902,52.0,
VA0801285002WRNY1,WR,731,Triclopyr,G,10.0,6.0,T,LU,,Q,M,O,902,52.0,
VA0801285002WRNY1,WR,305,Atrazine,R,8.3,2.3,T,GI,,,H,O,901,73.0,
VA0801285002WRNY1,WR,ACH,Metolachlor oxanilic acid (OA),A,8.0,4.8,T,LU,,Q,M,O,902,52.0,
VA0801285002WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,8.0,4.8,T,LU,,Q,M,O,902,52.0,
VA0802115001WRNY1,WR,967,Imidacloprid,A,2.5,1.5,T,LU,,Q,M,O,902,52.0,
VA0802115001WRNY1,WR,964,Desethyl atrazine,R,41.3,24.8,T,GI,,Q,H,O,901,73.0,
VA0802115001WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,30.0,4.8,T,LU,,,M,O,902,52.0,
VA0802115001WRNY1,WR,ACH,Metolachlor oxanilic acid (OA),A,8.0,4.8,T,LU,,Q,M,O,902,52.0,
VA0802115001WRNY1,WR,149,Simazine,R,6.3,3.8,T,GI,,Q,H,O,901,73.0,
VA0802115002WRNY1,WR,305,Atrazine,R,3.8,2.3,T,GI,,Q,H,O,901,73.0,
VA0802115002WRNY1,WR,967,Imidacloprid,A,2.5,1.5,T,LU,,Q,M,O,902,52.0,
VA0802115002WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,35.0,4.8,T,LU,,,M,O,902,52.0,
VA0802115002WRNY1,WR,ACH,Metolachlor oxanilic acid (OA),A,20.0,4.8,T,LU,,,M,O,902,52.0,
VA0802115002WRNY1,WR,731,Triclopyr,G,10.0,6.0,T,LU,,Q,M,O,902,52.0,
VA0802115002WRNY1,WR,026,"2,4-D",G,6.0,3.6,T,LU,,Q,M,O,902,52.0,
VA0802115002WRNY1,WR,283,Metolachlor,A,5.0,3.0,T,GI,,Q,H,O,901,73.0,
VA0802255001WRNY1,WR,ACH,Metolachlor oxanilic acid (OA),A,8.0,4.8,T,LU,,Q,M,O,902,52.0,
VA0802255001WRNY1,WR,305,Atrazine,R,3.8,2.3,T,GI,,Q,H,O,901,73.0,
VA0802255001WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,47.0,4.8,T,LU,,,M,O,902,52.0,
VA0802255002WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,54.0,4.8,T,LU,,,M,O,902,52.0,
VA0802255002WRNY1,WR,ACH,Metolachlor oxanilic acid (OA),A,35.0,4.8,T,LU,,,M,O,902,52.0,
VA0802255002WRNY1,WR,785,Desisopropyl atrazine,R,16.3,9.8,T,GI,,Q,H,O,901,73.0,
VA0802255002WRNY1,WR,731,Triclopyr,G,10.0,6.0,T,LU,,Q,M,O,902,52.0,
VA0802255002WRNY1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,8.0,4.8,T,LU,,Q,M,O,902,52.0,
VA0802255002WRNY1,WR,026,"2,4-D",G,6.0,3.6,T,LU,,Q,M,O,902,52.0,
VA0802255002WRNY1,WR,ACB,Imazapyr,J,5.6,0.9,T,LU,,,M,O,902,52.0,
VA0802255002WRNY1,WR,283,Metolachlor,A,5.0,3.0,T,GI,,Q,H,O,901,73.0,
VA0802255002WRNY1,WR,305,Atrazine,R,3.8,2.3,T,GI,,Q,H,O,901,73.0,
VA0802255002WRNY1,WR,967,Imidacloprid,A,2.5,1.5,T,LU,,Q,M,O,902,52.0,
VA0803105001WRNY1,WR,942,Prometon,R,2.5,1.5,T,GI,,Q,H,O,901,73.0,
VA0803105001WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,31.0,4.8,T,LU,,,M,O,902,52.0,
VA0803105001WRNY1,WR,ACH,Metolachlor oxanilic acid (OA),A,8.0,4.8,T,LU,,Q,M,O,902,52.0,
VA0803105001WRNY1,WR,305,Atrazine,R,7.5,2.3,T,GI,,,H,O,901,73.0,
VA0803105001WRNY1,WR,149,Simazine,R,6.3,3.8,T,GI,,Q,H,O,901,73.0,
VA0803105001WRNY1,WR,026,"2,4-D",G,6.0,3.6,T,LU,,Q,M,O,902,52.0,
VA0803105002WRNY1,WR,967,Imidacloprid,A,2.5,1.5,T,LU,,Q,M,O,902,52.0,
VA0803105002WRNY1,WR,942,Prometon,R,2.5,1.5,T,GI,,Q,H,O,901,73.0,
VA0803105002WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,57.0,4.8,T,LU,,,M,O,902,52.0,
VA0803105002WRNY1,WR,ACH,Metolachlor oxanilic acid (OA),A,31.0,4.8,T,LU,,,M,O,902,52.0,
VA0803105002WRNY1,WR,731,Triclopyr,G,10.0,6.0,T,LU,,Q,M,O,902,52.0,
VA0803105002WRNY1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,8.0,4.8,T,LU,,Q,M,O,902,52.0,
VA0803105002WRNY1,WR,026,"2,4-D",G,6.0,3.6,T,LU,,Q,M,O,902,52.0,
VA0803105002WRNY1,WR,283,Metolachlor,A,5.0,3.0,T,GI,,Q,H,O,901,73.0,
VA0803105002WRNY1,WR,ACB,Imazapyr,J,4.2,0.9,T,LU,,,M,O,902,52.0,
VA0803245001WRNY1,WR,026,"2,4-D",G,6.0,3.6,T,LU,,Q,M,O,902,52.0,
VA0803245001WRNY1,WR,305,Atrazine,R,3.8,2.3,T,GI,,Q,H,O,901,73.0,
VA0803245001WRNY1,WR,967,Imidacloprid,A,2.5,1.5,T,LU,,Q,M,O,902,52.0,
VA0803245001WRNY1,WR,942,Prometon,R,2.5,1.5,T,GI,,Q,H,O,901,73.0,
VA0803245001WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,29.0,4.8,T,LU,,,M,O,902,52.0,
VA0803245001WRNY1,WR,785,Desisopropyl atrazine,R,16.3,9.8,T,GI,,Q,H,O,901,73.0,
VA0803245002WRNY1,WR,731,Triclopyr,G,10.0,6.0,T,LU,,Q,M,O,902,52.0,
VA0803245002WRNY1,WR,026,"2,4-D",G,6.0,3.6,T,LU,,Q,M,O,902,52.0,
VA0803245002WRNY1,WR,283,Metolachlor,A,5.0,3.0,T,GI,,Q,H,O,901,73.0,
VA0803245002WRNY1,WR,305,Atrazine,R,3.8,2.3,T,GI,,Q,H,O,901,73.0,
VA0803245002WRNY1,WR,942,Prometon,R,2.5,1.5,T,GI,,Q,H,O,901,73.0,
VA0803245002WRNY1,WR,ACB,Imazapyr,J,1.5,0.9,T,LU,,Q,M,O,902,52.0,
VA0803245002WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,40.0,4.8,T,LU,,,M,O,902,52.0,
VA0804075001WRNY1,WR,ACB,Imazapyr,J,1.5,0.9,T,LU,,Q,M,O,902,52.0,
VA0804075001WRNY1,WR,026,"2,4-D",G,354.0,3.6,T,LU,,,M,O,902,52.0,
VA0804075001WRNY1,WR,032,Diuron,A,57.0,9.6,T,LU,,,M,O,902,52.0,
VA0804075001WRNY1,WR,964,Desethyl atrazine,R,41.3,24.8,T,GI,,Q,H,O,901,73.0,
VA0804075001WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,35.0,4.8,T,LU,,,M,O,902,52.0,
VA0804075001WRNY1,WR,625,Oxadiazon,A,25.0,15.0,T,GI,,Q,H,O,901,73.0,
VA0804075001WRNY1,WR,967,Imidacloprid,A,12.0,1.5,T,LU,,,M,O,902,52.0,
VA0804075001WRNY1,WR,318,MCPA,G,12.0,7.2,T,LU,,Q,M,O,902,52.0,
VA0804075001WRNY1,WR,731,Triclopyr,G,10.0,6.0,T,LU,,Q,M,O,902,52.0,
VA0804075001WRNY1,WR,305,Atrazine,R,9.5,2.3,T,GI,,,H,O,901,73.0,
VA0804075001WRNY1,WR,A25,Dichlorprop,G,3.0,1.8,T,LU,,Q,M,O,902,52.0,
VA0804075002WRNY1,WR,ACB,Imazapyr,J,1.5,0.9,T,LU,,Q,M,O,902,52.0,
VA0804075002WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,34.0,4.8,T,LU,,,M,O,902,52.0,
VA0804075002WRNY1,WR,ACH,Metolachlor oxanilic acid (OA),A,20.0,4.8,T,LU,,,M,O,902,52.0,
VA0804075002WRNY1,WR,731,Triclopyr,G,10.0,6.0,T,LU,,Q,M,O,902,52.0,
VA0804075002WRNY1,WR,026,"2,4-D",G,6.0,3.6,T,LU,,Q,M,O,902,52.0,
VA0804075002WRNY1,WR,283,Metolachlor,A,5.0,3.0,T,GI,,Q,H,O,901,73.0,
VA0804075002WRNY1,WR,305,Atrazine,R,3.8,2.3,T,GI,,Q,H,O,901,73.0,
VA0804215001WRNY1,WR,967,Imidacloprid,A,11.0,1.5,T,LU,,,M,O,902,52.0,
VA0804215001WRNY1,WR,264,Propiconazole,L,10.0,6.0,T,LU,,Q,M,O,902,52.0,
VA0804215001WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,8.0,4.8,T,LU,,Q,M,O,902,52.0,
VA0804215001WRNY1,WR,942,Prometon,R,6.6,1.5,T,GI,,,H,O,901,73.0,
VA0804215001WRNY1,WR,149,Simazine,R,6.3,3.8,T,GI,,Q,H,O,901,73.0,
VA0804215001WRNY1,WR,026,"2,4-D",G,1102.0,3.6,T,LU,,,M,O,902,52.0,
VA0804215001WRNY1,WR,625,Oxadiazon,A,164.0,15.0,T,GI,,,H,O,901,73.0,
VA0804215001WRNY1,WR,964,Desethyl atrazine,R,41.3,24.8,T,GI,,Q,H,O,901,73.0,
VA0804215001WRNY1,WR,731,Triclopyr,G,38.0,6.0,T,LU,,,M,O,902,52.0,
VA0804215001WRNY1,WR,318,MCPA,G,37.0,7.2,T,LU,,,M,O,902,52.0,
VA0804215001WRNY1,WR,305,Atrazine,R,23.0,2.3,T,GI,,,H,O,901,73.0,
VA0804215001WRNY1,WR,283,Metolachlor,A,20.0,3.0,T,GI,,,H,O,901,73.0,
VA0804215001WRNY1,WR,785,Desisopropyl atrazine,R,16.3,9.8,T,GI,,Q,H,O,901,73.0,
VA0804215002WRNY1,WR,283,Metolachlor,A,5.0,3.0,T,GI,,Q,H,O,901,73.0,
VA0804215002WRNY1,WR,305,Atrazine,R,3.8,2.3,T,GI,,Q,H,O,901,73.0,
VA0804215002WRNY1,WR,942,Prometon,R,2.5,1.5,T,GI,,Q,H,O,901,73.0,
VA0804215002WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,38.0,4.8,T,LU,,,M,O,902,52.0,
VA0804215002WRNY1,WR,ACH,Metolachlor oxanilic acid (OA),A,8.0,4.8,T,LU,,Q,M,O,902,52.0,
VA0805055001WRNY1,WR,964,Desethyl atrazine,R,41.3,24.8,T,GI,,Q,H,O,901,73.0,
VA0805055001WRNY1,WR,149,Simazine,R,37.0,3.8,T,GI,,,H,O,901,73.0,
VA0805055001WRNY1,WR,305,Atrazine,R,35.0,2.3,T,GI,,,H,O,901,73.0,
VA0805055001WRNY1,WR,026,"2,4-D",G,15.0,3.6,T,LU,,,M,O,902,52.0,
VA0805055001WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,8.0,4.8,T,LU,,Q,M,O,902,52.0,
VA0805055001WRNY1,WR,283,Metolachlor,A,5.0,3.0,T,GI,,Q,H,O,901,73.0,
VA0805055001WRNY1,WR,967,Imidacloprid,A,2.5,1.5,T,LU,,Q,M,O,902,52.0,
VA0805055001WRNY1,WR,942,Prometon,R,2.5,1.5,T,GI,,Q,H,O,901,73.0,
VA0805055002WRNY1,WR,283,Metolachlor,A,5.0,3.0,T,GI,,Q,H,O,901,73.0,
VA0805055002WRNY1,WR,ACB,Imazapyr,J,4.2,0.9,T,LU,,,M,O,902,52.0,
VA0805055002WRNY1,WR,305,Atrazine,R,58.0,2.3,T,GI,,,H,O,901,73.0,
VA0805055002WRNY1,WR,964,Desethyl atrazine,R,41.3,24.8,T,GI,,Q,H,O,901,73.0,
VA0805055002WRNY1,WR,731,Triclopyr,G,27.0,6.0,T,LU,,,M,O,902,52.0,
VA0805055002WRNY1,WR,149,Simazine,R,24.0,3.8,T,GI,,,H,O,901,73.0,
VA0805055002WRNY1,WR,785,Desisopropyl atrazine,R,16.3,9.8,T,GI,,Q,H,O,901,73.0,
VA0805055002WRNY1,WR,942,Prometon,R,13.0,1.5,T,GI,,,H,O,901,73.0,
VA0805055002WRNY1,WR,ACH,Metolachlor oxanilic acid (OA),A,8.0,4.8,T,LU,,Q,M,O,902,52.0,
VA0805055002WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,8.0,4.8,T,LU,,Q,M,O,902,52.0,
VA0805195001WRNY1,WR,305,Atrazine,R,104.0,2.3,T,GI,,,H,O,901,73.0,
VA0805195001WRNY1,WR,149,Simazine,R,72.0,3.8,T,GI,,,H,O,901,73.0,
VA0805195001WRNY1,WR,964,Desethyl atrazine,R,41.3,24.8,T,GI,,Q,H,O,901,73.0,
VA0805195001WRNY1,WR,026,"2,4-D",G,20.0,3.6,T,LU,,,M,O,902,52.0,
VA0805195001WRNY1,WR,283,Metolachlor,A,19.0,3.0,T,GI,,,H,O,901,73.0,
VA0805195001WRNY1,WR,ACH,Metolachlor oxanilic acid (OA),A,8.0,4.8,T,LU,,Q,M,O,902,52.0,
VA0805195001WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,8.0,4.8,T,LU,,Q,M,O,902,52.0,
VA0805195001WRNY1,WR,967,Imidacloprid,A,2.5,1.5,T,LU,,Q,M,O,902,52.0,
VA0805195001WRNY1,WR,942,Prometon,R,2.5,1.5,T,GI,,Q,H,O,901,73.0,
VA0805195001WRNY1,WR,ACB,Imazapyr,J,1.5,0.9,T,LU,,Q,M,O,902,52.0,
VA0805195002WRNY1,WR,731,Triclopyr,G,10.0,6.0,T,LU,,Q,M,O,902,52.0,
VA0805195002WRNY1,WR,ACH,Metolachlor oxanilic acid (OA),A,8.0,4.8,T,LU,,Q,M,O,902,52.0,
VA0805195002WRNY1,WR,942,Prometon,R,2.5,1.5,T,GI,,Q,H,O,901,73.0,
VA0805195002WRNY1,WR,ACB,Imazapyr,J,1.5,0.9,T,LU,,Q,M,O,902,52.0,
VA0805195002WRNY1,WR,305,Atrazine,R,258.0,2.3,T,GI,,,H,O,901,73.0,
VA0805195002WRNY1,WR,964,Desethyl atrazine,R,94.0,24.8,T,GI,,,H,O,901,73.0,
VA0805195002WRNY1,WR,785,Desisopropyl atrazine,R,76.0,9.8,T,GI,,,H,O,901,73.0,
VA0805195002WRNY1,WR,149,Simazine,R,54.0,3.8,T,GI,,,H,O,901,73.0,
VA0805195002WRNY1,WR,283,Metolachlor,A,46.0,3.0,T,GI,,,H,O,901,73.0,
VA0805195002WRNY1,WR,026,"2,4-D",G,42.0,3.6,T,LU,,,M,O,902,52.0,
VA0806095001WRNY1,WR,026,"2,4-D",G,36.0,3.6,T,LU,,,M,O,902,52.0,
VA0806095001WRNY1,WR,149,Simazine,R,33.0,3.8,T,GI,,,H,O,901,73.0,
VA0806095001WRNY1,WR,283,Metolachlor,A,11.0,3.0,T,GI,,,H,O,901,73.0,
VA0806095001WRNY1,WR,731,Triclopyr,G,10.0,6.0,T,LU,,Q,M,O,902,52.0,
VA0806095001WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,8.0,4.8,T,LU,,Q,M,O,902,52.0,
VA0806095001WRNY1,WR,967,Imidacloprid,A,2.5,1.5,T,LU,,Q,M,O,902,52.0,
VA0806095001WRNY1,WR,942,Prometon,R,2.5,1.5,T,GI,,Q,H,O,901,73.0,
VA0806095001WRNY1,WR,ACB,Imazapyr,J,1.5,0.9,T,LU,,Q,M,O,902,52.0,
VA0806095001WRNY1,WR,964,Desethyl atrazine,R,101.0,24.8,T,GI,,,H,O,901,73.0,
VA0806095001WRNY1,WR,785,Desisopropyl atrazine,R,63.0,9.8,T,GI,,,H,O,901,73.0,
VA0806095002WRNY1,WR,942,Prometon,R,2.5,1.5,T,GI,,Q,H,O,901,73.0,
VA0806095002WRNY1,WR,ACB,Imazapyr,J,1.5,0.9,T,LU,,Q,M,O,902,52.0,
VA0806095002WRNY1,WR,305,Atrazine,R,128.0,2.3,T,GI,,,H,O,901,73.0,
VA0806095002WRNY1,WR,964,Desethyl atrazine,R,100.0,24.8,T,GI,,,H,O,901,73.0,
VA0806095002WRNY1,WR,731,Triclopyr,G,66.0,6.0,T,LU,,,M,O,902,52.0,
VA0806095002WRNY1,WR,785,Desisopropyl atrazine,R,52.0,9.8,T,GI,,,H,O,901,73.0,
VA0806095002WRNY1,WR,149,Simazine,R,27.0,3.8,T,GI,,,H,O,901,73.0,
VA0806095002WRNY1,WR,026,"2,4-D",G,18.0,3.6,T,LU,,,M,O,902,52.0,
VA0806095002WRNY1,WR,283,Metolachlor,A,16.0,3.0,T,GI,,,H,O,901,73.0,
VA0806095002WRNY1,WR,ACH,Metolachlor oxanilic acid (OA),A,8.0,4.8,T,LU,,Q,M,O,902,52.0,
VA0806235001WRNY1,WR,149,Simazine,R,20.0,3.8,T,GI,,,H,O,901,73.0,
VA0806235001WRNY1,WR,731,Triclopyr,G,10.0,6.0,T,LU,,Q,M,O,902,52.0,
VA0806235001WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,8.0,4.8,T,LU,,Q,M,O,902,52.0,
VA0806235001WRNY1,WR,942,Prometon,R,7.1,1.5,T,GI,,,H,O,901,73.0,
VA0806235001WRNY1,WR,026,"2,4-D",G,6.0,3.6,T,LU,,Q,M,O,902,52.0,
VA0806235001WRNY1,WR,283,Metolachlor,A,5.0,3.0,T,GI,,Q,H,O,901,73.0,
VA0806235001WRNY1,WR,967,Imidacloprid,A,2.5,1.5,T,LU,,Q,M,O,902,52.0,
VA0806235001WRNY1,WR,785,Desisopropyl atrazine,R,73.0,9.8,T,GI,,,H,O,901,73.0,
VA0806235001WRNY1,WR,305,Atrazine,R,43.0,2.3,T,GI,,,H,O,901,73.0,
VA0806235002WRNY1,WR,942,Prometon,R,2.5,1.5,T,GI,,Q,H,O,901,73.0,
VA0806235002WRNY1,WR,ACB,Imazapyr,J,1.5,0.9,T,LU,,Q,M,O,902,52.0,
