Sample ID,Commod,Pesticide Code,Pesticide Name,Test Class,Concentration,LOD,pp_,Confirm 1,Confirm 2,Annotate,Quantitate,Mean,Extract,Determ,EPA Tolerance (ppm)
KS0108274002BAUS2H,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,1.0,5 AL
KS0108274012BAUS2H,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,1.0,5 AL
KS0109034001BAUS2S,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,1.0,5 AL
KS0109104001BAUS2S,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,1.0,5 AL
KS0109104002BAUS2H,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,1.0,5 AL
KS0109104002BAUS2S,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,1.0,5 AL
KS0109174002BAUS2H,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,1.0,5 AL
KS0109244013BAUS2H,BA,028,Dieldrin,A,0.0068,0.0013,M,D,,,H,O,999,1.0,0.3 AL
KS0110014002BAUS2H,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,1.0,5 AL
KS0110014002BAUS2S,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,1.0,5 AL
KS0110014003BAUS2S,BA,910,"DDE p,p'",A,0.0119,0.0027,M,D,,,H,O,999,1.0,5 AL
KS0110014012BAUS2H,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,1.0,5 AL
KS0110094002BAUS2S,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,1.0,5 AL
KS0110094003BAUS2S,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,1.0,5 AL
KS0110094013BAUS2S,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,1.0,5 AL
KS0110154003BAUS2H,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,1.0,5 AL
KS0110154012BAUS2S,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,1.0,5 AL
KS0110224012BAUS2S,BA,028,Dieldrin,A,0.0022,0.0013,M,D,,Q,H,O,999,1.0,0.3 AL
KS0110294002BAUS2S,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,1.0,5 AL
KS0110294013BAUS2H,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,1.0,5 AL
KS0111124001BAUS2S,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,1.0,5 AL
KS0111264001BAUS2H,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,1.0,5 AL
KS0111264002BAUS2S,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,1.0,5 AL
KS0112034001BAUS2H,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,1.0,5 AL
KS0112034002BAUS2S,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,1.0,5 AL
KS0112104002BAUS2S,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,1.0,5 AL
KS0112104003BAUS2H,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,1.0,5 AL
KS0112174001BAUS2S,BA,910,"DDE p,p'",A,0.0107,0.0027,M,D,,,H,O,999,1.0,5 AL
KS0112174003BAUS2H,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,1.0,5 AL
KS0201144001BAUS2S,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,65.0,5 AL
KS0201214001BAUS2H,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,65.0,5 AL
KS0202114003BAUS2S,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,65.0,5 AL
KS0202254001BAUS2H,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,65.0,5 AL
KS0202254003BAUS2H,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,65.0,5 AL
KS0202254012BAUS2S,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,65.0,5 AL
KS0203254001BAUS2H,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,65.0,5 AL
KS0204014002BAUS2H,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,65.0,5 AL
KS0204084012BAUS2S,BA,028,Dieldrin,A,0.0022,0.0013,M,D,,Q,H,O,999,65.0,0.3 AL
KS0204154013BAUS2H,BA,028,Dieldrin,A,0.0022,0.0013,M,D,,Q,H,O,999,65.0,0.3 AL
KS0206174003BAUS2S,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,65.0,5 AL
KS0207084003BAUS2H,BA,910,"DDE p,p'",A,0.0045,0.0027,M,D,,Q,H,O,999,65.0,5 AL
KS0211045001WRCO1,WR,785,Desisopropyl atrazine,R,83.25,50.0,T,I,,Q,H,O,901,34.0,
KS0211045001WRCO1,WR,305,Atrazine,R,74.3,5.0,T,I,,,H,O,901,34.0,
KS0211045002WRCO1,WR,785,Desisopropyl atrazine,R,83.25,50.0,T,I,,Q,H,O,901,34.0,
KS0211045002WRCO1,WR,283,Metolachlor,A,77.3,5.0,T,I,,,H,O,901,34.0,
KS0211045002WRCO1,WR,305,Atrazine,R,212.6,5.0,T,I,,,H,O,901,34.0,
KS0211115001WRCO1,WR,305,Atrazine,R,84.4,5.0,T,I,,,H,O,901,34.0,
KS0211115001WRCO1,WR,964,Desethyl atrazine,R,82.3,25.0,T,I,,,H,O,901,34.0,
KS0211125002WRCO1,WR,785,Desisopropyl atrazine,R,83.25,50.0,T,I,,Q,H,O,901,34.0,
KS0211125002WRCO1,WR,305,Atrazine,R,287.6,5.0,T,I,,,H,O,901,34.0,
KS0211125002WRCO1,WR,964,Desethyl atrazine,R,149.6,25.0,T,I,,,H,O,901,34.0,
KS0211185001WRCO1,WR,305,Atrazine,R,125.0,5.0,T,I,,,H,O,901,34.0,
KS0211185001WRCO1,WR,964,Desethyl atrazine,R,41.625,25.0,T,I,,Q,H,O,901,34.0,
KS0211185002WRCO1,WR,283,Metolachlor,A,72.0,5.0,T,I,,,H,O,901,34.0,
KS0211185002WRCO1,WR,046,Monuron,A,7.492,4.5,T,I,,Q,H,O,901,34.0,
KS0211185002WRCO1,WR,305,Atrazine,R,265.0,5.0,T,I,,,H,O,901,34.0,
KS0212025001WRCO1,WR,305,Atrazine,R,77.0,5.0,T,I,,,H,O,901,34.0,
KS0212025002WRCO1,WR,964,Desethyl atrazine,R,142.0,25.0,T,I,,,H,O,901,34.0,
KS0212025002WRCO1,WR,283,Metolachlor,A,98.3,5.0,T,I,,,H,O,901,34.0,
KS0212095001WRCO1,WR,283,Metolachlor,A,35.0,5.0,T,I,,,H,O,901,34.0,
KS0212095001WRCO1,WR,305,Atrazine,R,29.0,5.0,T,I,,,H,O,901,34.0,
KS0212095002WRCO1,WR,305,Atrazine,R,51.0,5.0,T,I,,,H,O,901,34.0,
KS0212095002WRCO1,WR,283,Metolachlor,A,8.325,5.0,T,I,,Q,H,O,901,34.0,
KS0212165001WRCO1,WR,283,Metolachlor,A,43.0,5.0,T,I,,,H,O,901,34.0,
KS0212165001WRCO1,WR,964,Desethyl atrazine,R,41.625,25.0,T,I,,Q,H,O,901,34.0,
KS0212175002WRCO1,WR,964,Desethyl atrazine,R,86.0,25.0,T,I,,,H,O,901,34.0,
KS0212175002WRCO1,WR,283,Metolachlor,A,38.0,5.0,T,I,,,H,O,901,34.0,
KS0211045001WRCO1,WR,283,Metolachlor,A,115.5,5.0,T,I,,,H,O,901,34.0,
KS0211045002WRCO1,WR,964,Desethyl atrazine,R,122.7,25.0,T,I,,,H,O,901,34.0,
KS0211115001WRCO1,WR,283,Metolachlor,A,155.0,5.0,T,I,,,H,O,901,34.0,
KS0211125002WRCO1,WR,283,Metolachlor,A,99.0,5.0,T,I,,,H,O,901,34.0,
KS0211185001WRCO1,WR,283,Metolachlor,A,226.0,5.0,T,I,,,H,O,901,34.0,
KS0211185002WRCO1,WR,964,Desethyl atrazine,R,104.0,25.0,T,I,,,H,O,901,34.0,
KS0212025001WRCO1,WR,964,Desethyl atrazine,R,75.5,25.0,T,I,,,H,O,901,34.0,
KS0212025002WRCO1,WR,305,Atrazine,R,260.0,5.0,T,I,,,H,O,901,34.0,
KS0212095001WRCO1,WR,964,Desethyl atrazine,R,41.625,25.0,T,I,,Q,H,O,901,34.0,
KS0212095002WRCO1,WR,964,Desethyl atrazine,R,94.0,25.0,T,I,,,H,O,901,34.0,
KS0212165001WRCO1,WR,305,Atrazine,R,52.0,5.0,T,I,,,H,O,901,34.0,
KS0212175002WRCO1,WR,305,Atrazine,R,121.0,5.0,T,I,,,H,O,901,34.0,
KS0301065001WRCO1,WR,283,Metolachlor,A,8.0,5.0,T,I,,Q,H,O,901,34.0,
KS0301065002WRCO1,WR,283,Metolachlor,A,30.0,5.0,T,I,,,H,O,901,34.0,
KS0301135001WRCO1,WR,964,Desethyl atrazine,R,42.0,25.0,T,I,,Q,H,O,901,34.0,
KS0301135001WRCO1,WR,283,Metolachlor,A,27.0,5.0,T,I,,,H,O,901,34.0,
KS0301135002WRCO1,WR,283,Metolachlor,A,104.0,5.0,T,I,,,H,O,901,34.0,
KS0301135002WRCO1,WR,964,Desethyl atrazine,R,93.0,25.0,T,I,,,H,O,901,34.0,
KS0301205001WRCO1,WR,964,Desethyl atrazine,R,42.0,25.0,T,I,,Q,H,O,901,34.0,
KS0301205001WRCO1,WR,305,Atrazine,R,41.0,5.0,T,I,,,H,O,901,34.0,
KS0301215002WRCO1,WR,964,Desethyl atrazine,R,148.0,25.0,T,I,,,H,O,901,34.0,
KS0301215002WRCO1,WR,283,Metolachlor,A,57.0,5.0,T,I,,,H,O,901,34.0,
KS0301275001WRCO1,WR,964,Desethyl atrazine,R,42.0,25.0,T,I,,Q,H,O,901,34.0,
KS0301275001WRCO1,WR,283,Metolachlor,A,8.0,5.0,T,I,,Q,H,O,901,34.0,
KS0301285002WRCO1,WR,305,Atrazine,R,273.0,5.0,T,I,,,H,O,901,34.0,
KS0301285002WRCO1,WR,283,Metolachlor,A,30.0,5.0,T,I,,,H,O,901,34.0,
KS0302045001WRCO1,WR,305,Atrazine,R,47.0,5.0,T,I,,,H,O,901,34.0,
KS0302045002WRCO1,WR,283,Metolachlor,A,58.0,5.0,T,I,,,H,O,901,34.0,
KS0302045002WRCO1,WR,305,Atrazine,R,358.0,5.0,T,I,,,H,O,901,34.0,
KS0302105002WRCO1,WR,964,Desethyl atrazine,R,89.0,25.0,T,I,,,HU,O,901,34.0,
KS0302105002WRCO1,WR,283,Metolachlor,A,32.0,5.0,T,I,,,HU,O,901,34.0,
KS0302175001WRCO1,WR,964,Desethyl atrazine,R,101.0,25.0,T,I,,,HU,O,901,34.0,
KS0302175001WRCO1,WR,283,Metolachlor,A,89.0,5.0,T,I,,,HU,O,901,34.0,
KS0302185002WRCO1,WR,964,Desethyl atrazine,R,147.0,25.0,T,I,,,HU,O,901,34.0,
KS0302185002WRCO1,WR,283,Metolachlor,A,39.0,5.0,T,I,,,HU,O,901,34.0,
KS0302245001WRCO1,WR,305,Atrazine,R,102.0,5.0,T,I,,,HU,O,901,34.0,
KS0302245001WRCO1,WR,964,Desethyl atrazine,R,42.0,25.0,T,I,,Q ,HU,O,901,34.0,
KS0302245002WRCO1,WR,964,Desethyl atrazine,R,96.0,25.0,T,I,,,HU,O,901,34.0,
KS0302245002WRCO1,WR,283,Metolachlor,A,18.0,5.0,T,I,,,HU,O,901,34.0,
KS0303035001WRCO1,WR,283,Metolachlor,A,175.0,5.0,T,I,,,HU,O,901,34.0,
KS0303035002WRCO1,WR,305,Atrazine,R,300.0,5.0,T,I,,,HU,O,901,34.0,
KS0303035002WRCO1,WR,964,Desethyl atrazine,R,87.0,25.0,T,I,,,HU,O,901,34.0,
KS0303105001WRCO1,WR,305,Atrazine,R,76.0,5.0,T,I,,,HU,O,901,34.0,
KS0303105001WRCO1,WR,283,Metolachlor,A,36.0,5.0,T,I,,,HU,O,901,34.0,
KS0303105002WRCO1,WR,964,Desethyl atrazine,R,122.0,25.0,T,I,,,HU,O,901,34.0,
KS0303105002WRCO1,WR,283,Metolachlor,A,8.0,5.0,T,I,,Q ,HU,O,901,34.0,
KS0303175001WRCO1,WR,283,Metolachlor,A,75.0,5.0,T,I,,,HU,O,901,34.0,
KS0303175001WRCO1,WR,324,Dichlobenil,T,11.2,6.7,T,I,,Q ,HU,O,901,34.0,
KS0303245001WRCO1,WR,283,Metolachlor,A,45.0,5.0,T,I,,,HU,O,901,34.0,
KS0303245001WRCO1,WR,324,Dichlobenil,T,11.2,6.7,T,I,,Q ,HU,O,901,34.0,
KS0303315001WRCO1,WR,305,Atrazine,R,78.0,5.0,T,I,,,HU,O,901,34.0,
KS0303315001WRCO1,WR,283,Metolachlor,A,37.0,5.0,T,I,,,HU,O,901,34.0,
KS0304075001WRCO1,WR,964,Desethyl atrazine,R,73.0,25.0,T,I,,,HU,O,901,34.0,
KS0304075001WRCO1,WR,283,Metolachlor,A,30.0,5.0,T,I,,,HU,O,901,34.0,
KS0304075002WRCO1,WR,964,Desethyl atrazine,R,115.0,25.0,T,I,,,HU,O,901,34.0,
KS0304075002WRCO1,WR,283,Metolachlor,A,25.0,5.0,T,I,,,HU,O,901,34.0,
KS0304145001WRCO1,WR,305,Atrazine,R,106.0,5.0,T,I,,,HU,O,901,34.0,
KS0304145001WRCO1,WR,283,Metolachlor,A,28.0,5.0,T,I,,,HU,O,901,34.0,
KS0304145002WRCO1,WR,964,Desethyl atrazine,R,144.0,25.0,T,I,,,HU,O,901,34.0,
KS0304145002WRCO1,WR,283,Metolachlor,A,20.0,5.0,T,I,,,HU,O,901,34.0,
KS0304215001WRCO1,WR,283,Metolachlor,A,23.0,5.0,T,I,,,HU,O,901,34.0,
KS0304215001WRCO1,WR,807,Acetochlor,A,17.0,10.0,T,I,,Q ,HU,O,901,34.0,
KS0304215001WRCO1,WR,964,Desethyl atrazine,R,127.0,25.0,T,I,,,HU,O,901,34.0,
KS0304215002WRCO1,WR,305,Atrazine,R,124.0,5.0,T,I,,,HU,O,901,34.0,
KS0304215002WRCO1,WR,283,Metolachlor,A,18.0,5.0,T,I,,,HU,O,901,34.0,
KS0304285001WRCO1,WR,283,Metolachlor,A,41.0,5.0,T,I,,,HU,O,901,34.0,
KS0304285001WRCO1,WR,305,Atrazine,R,611.0,5.0,T,I,,,HU,O,901,34.0,
KS0304285001WRCO1,WR,964,Desethyl atrazine,R,190.0,25.0,T,I,,,HU,O,901,34.0,
KS0305055001WRCO1,WR,807,Acetochlor,A,122.0,10.0,T,I,,,HU,O,901,34.0,
KS0305055001WRCO1,WR,283,Metolachlor,A,120.0,5.0,T,I,,,HU,O,901,34.0,
KS0305055001WRCO1,WR,305,Atrazine,R,1266.0,5.0,T,I,,,HU,O,901,34.0,
KS0305055002WRCO1,WR,305,Atrazine,R,52.0,5.0,T,I,,,HU,O,901,34.0,
KS0305055002WRCO1,WR,283,Metolachlor,A,8.0,5.0,T,I,,Q ,HU,O,901,34.0,
KS0305125001WRCO1,WR,305,Atrazine,R,978.0,5.0,T,I,,,HU,O,901,34.0,
KS0305125001WRCO1,WR,964,Desethyl atrazine,R,215.0,25.0,T,I,,,HU,O,901,34.0,
KS0305125001WRCO1,WR,807,Acetochlor,A,108.0,10.0,T,I,,,HU,O,901,34.0,
KS0305125002WRCO1,WR,305,Atrazine,R,75.0,5.0,T,I,,,HU,O,901,34.0,
KS0305125002WRCO1,WR,283,Metolachlor,A,20.0,5.0,T,I,,,HU,O,901,34.0,
KS0305195001WRCO1,WR,807,Acetochlor,A,145.0,10.0,T,I,,,HU,O,901,34.0,
KS0305195001WRCO1,WR,283,Metolachlor,A,93.0,5.0,T,I,,,HU,O,901,34.0,
KS0305195001WRCO1,WR,305,Atrazine,R,1077.0,5.0,T,I,,,HU,O,901,34.0,
KS0305205002WRCO1,WR,964,Desethyl atrazine,R,113.0,25.0,T,I,,,HU,O,901,34.0,
KS0305205002WRCO1,WR,283,Metolachlor,A,60.0,5.0,T,I,,,HU,O,901,34.0,
KS0305275001WRCO1,WR,305,Atrazine,R,1663.0,5.0,T,I,,,HU,O,901,34.0,
KS0305275001WRCO1,WR,964,Desethyl atrazine,R,856.0,25.0,T,I,,,HU,O,901,34.0,
KS0305275001WRCO1,WR,283,Metolachlor,A,171.0,5.0,T,I,,,HU,O,901,34.0,
KS0305275002WRCO1,WR,964,Desethyl atrazine,R,144.0,25.0,T,I,,,HU,O,901,34.0,
KS0305275002WRCO1,WR,305,Atrazine,R,104.0,5.0,T,I,,,HU,O,901,34.0,
KS0306025001WRCO1,WR,964,Desethyl atrazine,R,298.0,25.0,T,I,,,HU,O,901,34.0,
KS0306025001WRCO1,WR,283,Metolachlor,A,116.0,5.0,T,I,,,HU,O,901,34.0,
KS0306025001WRCO1,WR,807,Acetochlor,A,66.0,10.0,T,I,,,HU,O,901,34.0,
KS0306025002WRCO1,WR,305,Atrazine,R,103.0,5.0,T,I,,,HU,O,901,34.0,
KS0306025002WRCO1,WR,283,Metolachlor,A,20.0,5.0,T,I,,,HU,O,901,34.0,
KS0306095001WRCO1,WR,807,Acetochlor,A,43.0,10.0,T,I,,,H,O,901,34.0,
KS0306095001WRCO1,WR,305,Atrazine,R,2330.0,5.0,T,I,,,H,O,901,34.0,
KS0306095001WRCO1,WR,964,Desethyl atrazine,R,461.0,25.0,T,I,,,H,O,901,34.0,
KS0306095002WRCO1,WR,964,Desethyl atrazine,R,128.0,25.0,T,I,,,H,O,901,34.0,
KS0306095002WRCO1,WR,283,Metolachlor,A,29.0,5.0,T,I,,,H,O,901,34.0,
KS0306165001WRCO1,WR,283,Metolachlor,A,103.0,5.0,T,I,,,H,O,901,34.0,
KS0306165001WRCO1,WR,807,Acetochlor,A,50.0,10.0,T,I,,,H,O,901,34.0,
KS0306165001WRCO1,WR,305,Atrazine,R,1267.0,5.0,T,I,,,H,O,901,34.0,
KS0306175002WRCO1,WR,283,Metolachlor,A,149.0,5.0,T,I,,,H,O,901,34.0,
KS0306235001WRCO1,WR,283,Metolachlor,A,101.0,5.0,T,I,,,H,O,901,34.0,
KS0306235001WRCO1,WR,807,Acetochlor,A,58.0,10.0,T,I,,,H,O,901,34.0,
KS0306235001WRCO1,WR,305,Atrazine,R,1804.0,5.0,T,I,,,H,O,901,34.0,
KS0306235002WRCO1,WR,283,Metolachlor,A,50.0,5.0,T,I,,,H,O,901,34.0,
KS0307075001WRCO1,WR,964,Desethyl atrazine,R,928.0,25.0,T,I,,,H,O,901,34.0,
KS0307075001WRCO1,WR,283,Metolachlor,A,210.0,5.0,T,I,,,H,O,901,34.0,
KS0307075001WRCO1,WR,807,Acetochlor,A,38.0,10.0,T,I,,,H,O,901,34.0,
KS0307075002WRCO1,WR,964,Desethyl atrazine,R,131.0,25.0,T,I,,,H,O,901,34.0,
KS0307075002WRCO1,WR,283,Metolachlor,A,22.0,5.0,T,I,,,H,O,901,34.0,
KS0307145001WRCO1,WR,283,Metolachlor,A,95.0,5.0,T,I,,,H,O,901,34.0,
KS0307145001WRCO1,WR,807,Acetochlor,A,17.0,10.0,T,I,,Q ,H,O,901,34.0,
KS0307145001WRCO1,WR,305,Atrazine,R,1246.0,5.0,T,I,,,H,O,901,34.0,
KS0307145002WRCO1,WR,283,Metolachlor,A,54.0,5.0,T,I,,,H,O,901,34.0,
KS0307225002WRCO1,WR,283,Metolachlor,A,29.0,5.0,T,I,,,H,O,901,34.0,
KS0307245001WRCO1,WR,283,Metolachlor,A,45.0,5.0,T,I,,,H,O,901,34.0,
KS0307245001WRCO1,WR,807,Acetochlor,A,17.0,10.0,T,I,,Q ,H,O,901,34.0,
KS0307245001WRCO1,WR,305,Atrazine,R,626.0,5.0,T,I,,,H,O,901,34.0,
KS0307285001WRCO1,WR,807,Acetochlor,A,36.0,10.0,T,I,,,H,O,901,34.0,
KS0307285001WRCO1,WR,283,Metolachlor,A,8.0,5.0,T,I,,Q ,,O,901,34.0,
KS0307295002WRCO1,WR,283,Metolachlor,A,28.0,5.0,T,I,,,H,O,901,34.0,
KS0308045001WRCO1,WR,305,Atrazine,R,275.0,5.0,T,I,,,H,O,901,34.0,
KS0308045001WRCO1,WR,964,Desethyl atrazine,R,131.0,25.0,T,I,,,H,O,901,34.0,
KS0308045001WRCO1,WR,807,Acetochlor,A,57.0,10.0,T,I,,,H,O,901,34.0,
KS0308055002WRCO1,WR,283,Metolachlor,A,92.0,5.0,T,I,,,H,O,901,34.0,
KS0308125002WRCO1,WR,964,Desethyl atrazine,R,102.0,25.0,T,I,,,H,O,901,34.0,
KS0308125002WRCO1,WR,283,Metolachlor,A,23.0,5.0,T,I,,,H,O,901,34.0,
KS0308185001WRCO1,WR,807,Acetochlor,A,17.0,10.0,T,I,,Q ,H,O,901,34.0,
KS0308185001WRCO1,WR,283,Metolachlor,A,8.0,5.0,T,I,,Q ,H,O,901,34.0,
KS0308185001WRCO1,WR,305,Atrazine,R,260.0,5.0,T,I,,,H,O,901,34.0,
KS0308185002WRCO1,WR,964,Desethyl atrazine,R,94.0,25.0,T,I,,,H,O,901,34.0,
KS0308185002WRCO1,WR,283,Metolachlor,A,23.0,5.0,T,I,,,H,O,901,34.0,
KS0308255001WRCO1,WR,964,Desethyl atrazine,R,190.0,25.0,T,I,,,H,O,901,34.0,
KS0308255001WRCO1,WR,283,Metolachlor,A,8.0,5.0,T,I,,Q ,H,O,901,34.0,
KS0308255002WRCO1,WR,305,Atrazine,R,165.0,5.0,T,I,,,H,O,901,34.0,
KS0308255002WRCO1,WR,964,Desethyl atrazine,R,42.0,25.0,T,I,,Q ,H,O,901,34.0,
KS0309025001WRCO1,WR,305,Atrazine,R,180.0,5.0,T,I,,,H,O,901,34.0,
KS0309025001WRCO1,WR,964,Desethyl atrazine,R,132.0,25.0,T,I,,,H,O,901,34.0,
KS0309025002WRCO1,WR,283,Metolachlor,A,276.0,5.0,T,I,,,H,O,901,34.0,
KS0309025002WRCO1,WR,964,Desethyl atrazine,R,100.0,25.0,T,I,,,H,O,901,34.0,
KS0309225001WRCO1,WR,283,Metolachlor,A,23.0,5.0,T,I,,,H,O,901,34.0,
KS0309225001WRCO1,WR,349,Oxychlordane,A,7.0,4.0,T,I,,Q ,H,O,901,34.0,
KS0309225001WRCO1,WR,305,Atrazine,R,173.0,5.0,T,I,,,H,O,901,34.0,
KS0309235002WRCO1,WR,283,Metolachlor,A,21.0,5.0,T,I,,,H,O,901,34.0,
KS0309235002WRCO1,WR,349,Oxychlordane,A,7.0,4.0,T,I,,Q ,H,O,901,34.0,
KS0310065001WRCO1,WR,283,Metolachlor,A,8.0,5.0,T,I,,Q ,H,O,901,34.0,
KS0310075002WRCO1,WR,964,Desethyl atrazine,R,42.0,25.0,T,I,,Q ,H,O,901,34.0,
KS0310075002WRCO1,WR,283,Metolachlor,A,21.0,5.0,T,I,,,H,O,901,34.0,
KS0310135001WRCO1,WR,964,Desethyl atrazine,R,42.0,25.0,T,M,,Q ,H,O,901,7.0,
KS0310135001WRCO1,WR,283,Metolachlor,A,8.0,5.0,T,M,,Q ,H,O,901,7.0,
KS0310205001WRCO1,WR,305,Atrazine,R,34.0,5.0,T,I,,,H,O,901,34.0,
KS0310205002WRCO1,WR,964,Desethyl atrazine,R,159.0,25.0,T,I,,,H,O,901,34.0,
KS0310205002WRCO1,WR,283,Metolachlor,A,24.0,5.0,T,I,,,H,O,901,34.0,
KS0310275001WRCO1,WR,305,Atrazine,R,36.0,5.0,T,M,,,H,O,901,7.0,
KS0310275001WRCO1,WR,283,Metolachlor,A,8.0,5.0,T,M,,Q ,H,O,901,7.0,
KS0310275002WRCO1,WR,305,Atrazine,R,222.0,5.0,T,M,,,H,O,901,7.0,
KS0310275002WRCO1,WR,964,Desethyl atrazine,R,110.0,25.0,T,M,,,H,O,901,7.0,
KS0311035001WRCO1,WR,283,Metolachlor,A,8.0,5.0,T,I,,Q ,H,O,901,34.0,
KS0311045002WRCO1,WR,964,Desethyl atrazine,R,94.0,25.0,T,I,,,H,O,901,34.0,
KS0311045002WRCO1,WR,283,Metolachlor,A,19.0,5.0,T,I,,,H,O,901,34.0,
KS0311105001WRCO1,WR,305,Atrazine,R,32.0,5.0,T,M,,,H,O,901,7.0,
KS0311105001WRCO1,WR,283,Metolachlor,A,8.0,5.0,T,M,,Q ,H,O,901,7.0,
KS0311105002WRCO1,WR,283,Metolachlor,A,20.0,5.0,T,M,,,H,O,901,7.0,
KS0311105002WRCO1,WR,305,Atrazine,R,190.0,5.0,T,M,,,H,O,901,7.0,
KS0311175001WRCO1,WR,305,Atrazine,R,41.0,5.0,T,M,,,H,O,901,7.0,
KS0311175001WRCO1,WR,283,Metolachlor,A,8.0,5.0,T,M,,Q ,H,O,901,7.0,
KS0311185002WRCO1,WR,964,Desethyl atrazine,R,125.0,25.0,T,M,,,H,O,901,7.0,
KS0311185002WRCO1,WR,283,Metolachlor,A,23.0,5.0,T,M,,,H,O,901,7.0,
KS0312015001WRCO1,WR,305,Atrazine,R,51.0,5.0,T,M,,,H,O,901,7.0,
KS0312025002WRCO1,WR,964,Desethyl atrazine,R,116.0,25.0,T,M,,,H,O,901,7.0,
