Sample ID,Commod,Pesticide Code,Pesticide Name,Test Class,Concentration,LOD,pp_,Confirm 1,Confirm 2,Annotate,Quantitate,Mean,Extract,Determ,EPA Tolerance (ppm)
MN0605085001WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,5.3,0.36,T,LT,,,H,O,811,62.0,
MN0605225001WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,2.7,1.6,T,LT,,Q,H,O,811,62.0,
MN0606055001WRMT1,WR,026,"2,4-D",G,3.3,0.65,T,LT,,,H,O,811,62.0,
MN0606195001WRMT1,WR,B46,Clopyralid,G,18.0,3.4,T,LT,,,H,O,811,62.0,
MN0607105001WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,0.6,0.36,T,LT,,Q,H,R ,811,62.0,
MN0607245001WRMT1,WR,964,Desethyl atrazine,R,9.7,0.43,T,LT,,,H,O,811,62.0,
MN0608075001WRMT1,WR,964,Desethyl atrazine,R,6.5,0.43,T,LT,,,H,O,811,62.0,
MN0608215001WRMT1,WR,964,Desethyl atrazine,R,6.5,0.43,T,LT,,,H,O,811,62.0,
MN0609115001WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,1.4,0.36,T,LT,,,H,O,811,62.0,
MN0609255001WRMT1,WR,942,Prometon,R,0.28,0.17,T,LT,,Q,H,O,811,62.0,
MN0610165001WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,7.2,0.36,T,LT,,,H,O,811,62.0,
MN0610305001WRMT1,WR,731,Triclopyr,G,2.7,1.6,T,LT,,Q,H,O,811,62.0,
MN0611135001WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,7.8,0.36,T,LT,,,H,O,811,62.0,
MN0611275001WRMT1,WR,305,Atrazine,R,7.6,0.66,T,LT,,,H,O,811,62.0,
MN0612045001WRMT1,WR,B46,Clopyralid,G,77.0,3.4,T,LT,,,H,O,811,62.0,
MN0612185001WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,2.3,1.4,T,LT,,Q,H,O,811,62.0,
MN0601235001WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,14.0,1.6,T,LT,,,H,O,811,62.0,
MN0601235001WRMT1,WR,AED,Hydroxy atrazine,R,13.0,1.2,T,LT,,,H,O,811,62.0,
MN0601235001WRMT1,WR,026,"2,4-D",G,8.5,0.65,T,LT,,,H,O,811,62.0,
MN0601235001WRMT1,WR,B46,Clopyralid,G,5.7,3.4,T,LT,,Q,H,O,811,62.0,
MN0601235001WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LT,,Q,H,O,811,62.0,
MN0601235001WRMT1,WR,785,Desisopropyl atrazine,R,5.2,3.1,T,LT,,Q,H,O,811,62.0,
MN0601235001WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,2.6,0.61,T,LT,,,H,O,811,62.0,
MN0602135001WRMT1,WR,026,"2,4-D",G,9.3,0.65,T,LT,,,H,O,811,62.0,
MN0602135001WRMT1,WR,B46,Clopyralid,G,5.7,3.4,T,LT,,Q,H,O,811,62.0,
MN0602135001WRMT1,WR,785,Desisopropyl atrazine,R,5.2,3.1,T,LT,,Q,H,O,811,62.0,
MN0602135001WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,4.6,0.61,T,LT,,,H,O,811,62.0,
MN0602135001WRMT1,WR,ACB,Imazapyr,J,2.0,1.0,T,LT,,Q,H,O,811,62.0,
MN0602135001WRMT1,WR,942,Prometon,R,0.66,0.17,T,LT,,,H,O,811,62.0,
MN0602135001WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,25.0,1.7,T,LT,,,H,O,811,62.0,
MN0602135001WRMT1,WR,964,Desethyl atrazine,R,24.0,0.43,T,LT,,,H,O,811,62.0,
MN0602135001WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,22.0,0.36,T,LT,,,H,O,811,62.0,
MN0602135001WRMT1,WR,305,Atrazine,R,17.0,0.66,T,LT,,,H,O,811,62.0,
MN0602135001WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,15.0,0.68,T,LT,,,H,O,811,62.0,
MN0602135001WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,13.0,3.2,T,LT,,,H,O,811,62.0,
MN0602135001WRMT1,WR,AED,Hydroxy atrazine,R,12.0,1.2,T,LT,,,H,O,811,62.0,
MN0602275001WRMT1,WR,785,Desisopropyl atrazine,R,5.2,3.1,T,LT,,Q,H,O,811,62.0,
MN0602275001WRMT1,WR,026,"2,4-D",G,5.1,0.65,T,LT,,,H,O,811,62.0,
MN0602275001WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,2.7,0.61,T,LT,,,H,O,811,62.0,
MN0602275001WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,2.7,1.6,T,LT,,Q,H,O,811,62.0,
MN0602275001WRMT1,WR,942,Prometon,R,0.28,0.17,T,LT,,Q,H,O,811,62.0,
MN0602275001WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,23.0,1.7,T,LT,,,H,O,811,62.0,
MN0602275001WRMT1,WR,964,Desethyl atrazine,R,18.0,0.43,T,LT,,,H,O,811,62.0,
MN0602275001WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,15.0,0.36,T,LT,,,H,O,811,62.0,
MN0602275001WRMT1,WR,305,Atrazine,R,13.0,0.66,T,LT,,,H,O,811,62.0,
MN0602275001WRMT1,WR,AED,Hydroxy atrazine,R,9.0,1.2,T,LT,,,H,O,811,62.0,
MN0602275001WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,7.9,0.68,T,LT,,,H,O,811,62.0,
MN0602275001WRMT1,WR,B46,Clopyralid,G,5.7,3.4,T,LT,,Q,H,O,811,62.0,
MN0603135001WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,4.0,0.61,T,LT,,,H,O,811,62.0,
MN0603135001WRMT1,WR,942,Prometon,R,2.0,0.17,T,LT,,,H,O,811,62.0,
MN0603135001WRMT1,WR,780,Tebuthiuron,F,0.35,0.21,T,LT,,Q,H,O,811,62.0,
MN0603135001WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,59.0,0.68,T,LT,,,H,O,811,62.0,
MN0603135001WRMT1,WR,964,Desethyl atrazine,R,55.0,0.43,T,LT,,,H,O,811,62.0,
MN0603135001WRMT1,WR,305,Atrazine,R,49.0,0.66,T,LT,,,H,O,811,62.0,
MN0603135001WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,42.0,1.6,T,LT,,,H,O,811,62.0,
MN0603135001WRMT1,WR,AED,Hydroxy atrazine,R,36.0,1.2,T,LT,,,H,O,811,62.0,
MN0603135001WRMT1,WR,B46,Clopyralid,G,27.0,3.4,T,LT,,,H,O,811,62.0,
MN0603135001WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,22.0,0.36,T,LT,,,H,O,811,62.0,
MN0603135001WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,19.0,1.7,T,LT,,,H,O,811,62.0,
MN0603135001WRMT1,WR,026,"2,4-D",G,16.0,0.65,T,LT,,,H,O,811,62.0,
MN0603135001WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,13.0,3.2,T,LT,,,H,O,811,62.0,
MN0603275001WRMT1,WR,942,Prometon,R,0.58,0.17,T,LT,,,H,O,811,62.0,
MN0603275001WRMT1,WR,964,Desethyl atrazine,R,21.0,0.43,T,LT,,,H,O,811,62.0,
MN0603275001WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,13.0,0.68,T,LT,,,H,O,811,62.0,
MN0603275001WRMT1,WR,305,Atrazine,R,11.0,0.66,T,LT,,,H,O,811,62.0,
MN0603275001WRMT1,WR,AED,Hydroxy atrazine,R,10.0,1.2,T,LT,,,H,O,811,62.0,
MN0603275001WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,7.7,1.6,T,LT,,,H,O,811,62.0,
MN0603275001WRMT1,WR,026,"2,4-D",G,7.6,0.65,T,LT,,,H,O,811,62.0,
MN0603275001WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,6.4,1.7,T,LT,,,H,O,811,62.0,
MN0603275001WRMT1,WR,B46,Clopyralid,G,5.7,3.4,T,LT,,Q,H,O,811,62.0,
MN0603275001WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,5.4,0.36,T,LT,,,H,O,811,62.0,
MN0603275001WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LT,,Q,H,O,811,62.0,
MN0603275001WRMT1,WR,785,Desisopropyl atrazine,R,5.2,3.1,T,LT,,Q,H,O,811,62.0,
MN0603275001WRMT1,WR,ACD,Imazethapyr,J,2.0,1.0,T,LT,,Q,H,O,811,62.0,
MN0604105001WRMT1,WR,942,Prometon,R,0.28,0.17,T,LT,,Q,H,O,811,62.0,
MN0604105001WRMT1,WR,964,Desethyl atrazine,R,8.5,0.43,T,LT,,,H,O,811,62.0,
MN0604105001WRMT1,WR,B46,Clopyralid,G,5.7,3.4,T,LT,,Q,H,O,811,62.0,
MN0604105001WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,5.5,0.68,T,LT,,,H,O,811,62.0,
MN0604105001WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,5.4,1.6,T,LT,,,H,O,811,62.0,
MN0604105001WRMT1,WR,AED,Hydroxy atrazine,R,5.2,1.2,T,LT,,,H,O,811,62.0,
MN0604105001WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,2.8,1.7,T,LT,,Q,H,O,811,62.0,
MN0604105001WRMT1,WR,305,Atrazine,R,2.8,0.66,T,LT,,,H,O,811,62.0,
MN0604105001WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,1.9,0.36,T,LT,,,H,O,811,62.0,
MN0604105001WRMT1,WR,026,"2,4-D",G,1.08,0.65,T,LT,,Q,H,O,811,62.0,
MN0604245001WRMT1,WR,942,Prometon,R,0.28,0.17,T,LT,,Q,H,O,811,62.0,
MN0604245001WRMT1,WR,964,Desethyl atrazine,R,12.0,0.43,T,LT,,,H,O,811,62.0,
MN0604245001WRMT1,WR,AED,Hydroxy atrazine,R,7.6,1.2,T,LT,,,H,O,811,62.0,
MN0604245001WRMT1,WR,B46,Clopyralid,G,5.7,3.4,T,LT,,Q,H,O,811,62.0,
MN0604245001WRMT1,WR,785,Desisopropyl atrazine,R,5.2,3.1,T,LT,,Q,H,O,811,62.0,
MN0604245001WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,4.2,0.68,T,LT,,,H,O,811,62.0,
MN0604245001WRMT1,WR,305,Atrazine,R,3.8,0.66,T,LT,,,H,O,811,62.0,
MN0604245001WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,2.7,1.6,T,LT,,Q,H,O,811,62.0,
MN0604245001WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,2.0,0.36,T,LT,,,H,O,811,62.0,
MN0605085001WRMT1,WR,785,Desisopropyl atrazine,R,5.2,3.1,T,LT,,Q,H,O,811,62.0,
MN0605085001WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,2.8,1.7,T,LT,,Q,H,O,811,62.0,
MN0605085001WRMT1,WR,ACD,Imazethapyr,J,2.0,1.0,T,LT,,Q,H,O,811,62.0,
MN0605085001WRMT1,WR,ACB,Imazapyr,J,2.0,1.0,T,LT,,Q,H,O,811,62.0,
MN0605085001WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LT,,Q,H,O,811,62.0,
MN0605085001WRMT1,WR,942,Prometon,R,0.7,0.17,T,LT,,,H,O,811,62.0,
MN0605085001WRMT1,WR,964,Desethyl atrazine,R,18.0,0.43,T,LT,,,H,O,811,62.0,
MN0605085001WRMT1,WR,026,"2,4-D",G,14.0,0.65,T,LT,,,H,O,811,62.0,
MN0605085001WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,13.0,0.68,T,LT,,,H,O,811,62.0,
MN0605085001WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,12.0,1.6,T,LT,,,H,O,811,62.0,
MN0605085001WRMT1,WR,AED,Hydroxy atrazine,R,11.0,1.2,T,LT,,,H,O,811,62.0,
MN0605085001WRMT1,WR,305,Atrazine,R,7.6,0.66,T,LT,,,H,O,811,62.0,
MN0605085001WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LT,,Q,H,O,811,62.0,
MN0605225001WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,1.3,0.36,T,LT,,,H,O,811,62.0,
MN0605225001WRMT1,WR,026,"2,4-D",G,1.08,0.65,T,LT,,Q,H,O,811,62.0,
MN0605225001WRMT1,WR,942,Prometon,R,0.28,0.17,T,LT,,Q,H,O,811,62.0,
MN0605225001WRMT1,WR,964,Desethyl atrazine,R,17.0,0.43,T,LT,,,H,O,811,62.0,
MN0605225001WRMT1,WR,AED,Hydroxy atrazine,R,8.1,1.2,T,LT,,,H,O,811,62.0,
MN0605225001WRMT1,WR,B46,Clopyralid,G,5.7,3.4,T,LT,,Q,H,O,811,62.0,
MN0605225001WRMT1,WR,785,Desisopropyl atrazine,R,5.2,3.1,T,LT,,Q,H,O,811,62.0,
MN0605225001WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,4.0,0.68,T,LT,,,H,O,811,62.0,
MN0605225001WRMT1,WR,305,Atrazine,R,3.5,0.66,T,LT,,,H,O,811,62.0,
MN0606055001WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,3.0,0.68,T,LT,,,H,O,811,62.0,
MN0606055001WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,2.7,1.6,T,LT,,Q,H,O,811,62.0,
MN0606055001WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,1.6,0.36,T,LT,,,H,O,811,62.0,
MN0606055001WRMT1,WR,942,Prometon,R,0.28,0.17,T,LT,,Q,H,O,811,62.0,
MN0606055001WRMT1,WR,964,Desethyl atrazine,R,28.0,0.43,T,LT,,,H,O,811,62.0,
MN0606055001WRMT1,WR,B46,Clopyralid,G,17.0,3.4,T,LT,,,H,O,811,62.0,
MN0606055001WRMT1,WR,305,Atrazine,R,8.3,0.66,T,LT,,,H,O,811,62.0,
MN0606055001WRMT1,WR,AED,Hydroxy atrazine,R,7.1,1.2,T,LT,,,H,O,811,62.0,
MN0606055001WRMT1,WR,785,Desisopropyl atrazine,R,5.2,3.1,T,LT,,Q,H,O,811,62.0,
MN0606195001WRMT1,WR,305,Atrazine,R,7.8,0.66,T,LT,,,H,O,811,62.0,
MN0606195001WRMT1,WR,785,Desisopropyl atrazine,R,5.2,3.1,T,LT,,Q,H,O,811,62.0,
MN0606195001WRMT1,WR,AED,Hydroxy atrazine,R,2.0,1.2,T,LT,,Q,H,O,811,62.0,
MN0606195001WRMT1,WR,026,"2,4-D",G,1.08,0.65,T,LT,,Q,H,O,811,62.0,
MN0606195001WRMT1,WR,964,Desethyl atrazine,R,28.0,0.43,T,LT,,,H,O,811,62.0,
MN0607105001WRMT1,WR,964,Desethyl atrazine,R,14.0,0.43,T,LT,,,H,R ,811,62.0,
MN0607105001WRMT1,WR,B46,Clopyralid,G,5.7,3.4,T,LT,,Q,H,R ,811,62.0,
MN0607105001WRMT1,WR,305,Atrazine,R,2.4,0.66,T,LT,,,H,R ,811,62.0,
MN0607105001WRMT1,WR,AED,Hydroxy atrazine,R,2.0,1.2,T,LT,,Q,H,R ,811,62.0,
MN0607105001WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LT,,Q,H,R ,811,62.0,
MN0607245001WRMT1,WR,AED,Hydroxy atrazine,R,2.0,1.2,T,LT,,Q,H,O,811,62.0,
MN0607245001WRMT1,WR,305,Atrazine,R,1.1,0.66,T,LT,,Q,H,O,811,62.0,
MN0607245001WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,0.6,0.36,T,LT,,Q,H,O,811,62.0,
MN0607245001WRMT1,WR,B46,Clopyralid,G,51.0,3.4,T,LT,,,H,O,811,62.0,
MN0608075001WRMT1,WR,305,Atrazine,R,1.1,0.66,T,LT,,Q,H,O,811,62.0,
MN0608075001WRMT1,WR,026,"2,4-D",G,1.08,0.65,T,LT,,Q,H,O,811,62.0,
MN0608075001WRMT1,WR,B46,Clopyralid,G,60.0,3.4,T,LT,,,H,O,811,62.0,
MN0608215001WRMT1,WR,AED,Hydroxy atrazine,R,2.0,1.2,T,LT,,Q,H,O,811,62.0,
MN0608215001WRMT1,WR,305,Atrazine,R,1.1,0.66,T,LT,,Q,H,O,811,62.0,
MN0608215001WRMT1,WR,B46,Clopyralid,G,19.0,3.4,T,LT,,,H,O,811,62.0,
MN0609115001WRMT1,WR,942,Prometon,R,0.28,0.17,T,LT,,Q,H,O,811,62.0,
MN0609115001WRMT1,WR,B46,Clopyralid,G,29.0,3.4,T,LT,,,H,O,811,62.0,
MN0609115001WRMT1,WR,964,Desethyl atrazine,R,19.0,0.43,T,LT,,,H,O,811,62.0,
MN0609115001WRMT1,WR,ACB,Imazapyr,J,6.3,1.0,T,LT,,,H,O,811,62.0,
MN0609115001WRMT1,WR,B72,Tetraconazole,L,6.2,3.7,T,LT,,Q,H,R ,810,62.0,
MN0609115001WRMT1,WR,785,Desisopropyl atrazine,R,5.2,3.1,T,LT,,Q,H,O,811,62.0,
MN0609115001WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,4.9,0.68,T,LT,,,H,O,811,62.0,
MN0609115001WRMT1,WR,AED,Hydroxy atrazine,R,4.0,1.2,T,LT,,,H,O,811,62.0,
MN0609115001WRMT1,WR,305,Atrazine,R,3.4,0.66,T,LT,,,H,O,811,62.0,
MN0609115001WRMT1,WR,026,"2,4-D",G,3.0,0.65,T,LT,,,H,O,811,62.0,
MN0609115001WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,2.7,1.6,T,LT,,Q,H,O,811,62.0,
MN0609255001WRMT1,WR,B46,Clopyralid,G,18.0,3.4,T,LT,,,H,O,811,62.0,
MN0609255001WRMT1,WR,964,Desethyl atrazine,R,16.0,0.43,T,LT,,,H,O,811,62.0,
MN0609255001WRMT1,WR,AED,Hydroxy atrazine,R,6.5,1.2,T,LT,,,H,O,811,62.0,
MN0609255001WRMT1,WR,B72,Tetraconazole,L,6.2,3.7,T,LT,,Q,H,O,810,62.0,
MN0609255001WRMT1,WR,785,Desisopropyl atrazine,R,5.2,3.1,T,LT,,Q,H,O,811,62.0,
MN0609255001WRMT1,WR,305,Atrazine,R,3.5,0.66,T,LT,,,H,O,811,62.0,
MN0609255001WRMT1,WR,026,"2,4-D",G,3.4,0.65,T,LT,,,H,O,811,62.0,
MN0609255001WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,3.2,0.68,T,LT,,,H,O,811,62.0,
MN0609255001WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,3.0,0.36,T,LT,,,H,O,811,62.0,
MN0609255001WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,2.8,1.7,T,LT,,Q,H,O,811,62.0,
MN0609255001WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,2.7,1.6,T,LT,,Q,H,O,811,62.0,
MN0609255001WRMT1,WR,731,Triclopyr,G,2.7,1.6,T,LT,,Q,H,O,811,62.0,
MN0609255001WRMT1,WR,ACB,Imazapyr,J,2.0,1.0,T,LT,,Q,H,O,811,62.0,
MN0610165001WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,6.9,1.7,T,LT,,,H,O,811,62.0,
MN0610165001WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,6.5,1.6,T,LT,,,H,O,811,62.0,
MN0610165001WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LT,,Q,H,O,811,62.0,
MN0610165001WRMT1,WR,785,Desisopropyl atrazine,R,5.2,3.1,T,LT,,Q,H,O,811,62.0,
MN0610165001WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LT,,Q,H,O,811,62.0,
MN0610165001WRMT1,WR,942,Prometon,R,0.93,0.17,T,LT,,,H,O,811,62.0,
MN0610165001WRMT1,WR,B46,Clopyralid,G,24.0,3.4,T,LT,,,H,O,811,62.0,
MN0610165001WRMT1,WR,AED,Hydroxy atrazine,R,21.0,1.2,T,LT,,,H,O,811,62.0,
MN0610165001WRMT1,WR,964,Desethyl atrazine,R,21.0,0.43,T,LT,,,H,O,811,62.0,
MN0610165001WRMT1,WR,305,Atrazine,R,17.0,0.66,T,LT,,,H,O,811,62.0,
MN0610165001WRMT1,WR,731,Triclopyr,G,12.0,1.6,T,LT,,,H,O,811,62.0,
MN0610165001WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,10.0,0.68,T,LT,,,H,O,811,62.0,
MN0610165001WRMT1,WR,026,"2,4-D",G,8.9,0.65,T,LT,,,H,O,811,62.0,
MN0610305001WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LT,,Q,H,O,811,62.0,
MN0610305001WRMT1,WR,942,Prometon,R,0.28,0.17,T,LT,,Q,H,O,811,62.0,
MN0610305001WRMT1,WR,B46,Clopyralid,G,55.0,3.4,T,LT,,,H,O,811,62.0,
MN0610305001WRMT1,WR,AED,Hydroxy atrazine,R,13.0,1.2,T,LT,,,H,O,811,62.0,
MN0610305001WRMT1,WR,964,Desethyl atrazine,R,11.0,0.43,T,LT,,,H,O,811,62.0,
MN0610305001WRMT1,WR,305,Atrazine,R,9.6,0.66,T,LT,,,H,O,811,62.0,
MN0610305001WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,8.4,1.7,T,LT,,,H,O,811,62.0,
MN0610305001WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,7.3,1.4,T,LT,,,H,O,811,62.0,
MN0610305001WRMT1,WR,026,"2,4-D",G,7.3,0.65,T,LT,,,H,O,811,62.0,
MN0610305001WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,7.1,0.36,T,LT,,,H,O,811,62.0,
MN0610305001WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LT,,Q,H,O,811,62.0,
