Sample ID,Commod,Pesticide Code,Pesticide Name,Test Class,Concentration,LOD,pp_,Confirm 1,Confirm 2,Annotate,Quantitate,Mean,Extract,Determ,EPA Tolerance (ppm)
SC0604105001WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,20.0,12.0,T,LT,,Q,M,O,903,64.0,
SC0604105001WRNY1,WR,305,Atrazine,R,20.0,2.3,T,T,,,H,O,901,34.0,
SC0604105001WRNY1,WR,026,"2,4-D",G,16.0,3.6,T,LT,,,M,O,902,62.0,
SC0604245001WRNY1,WR,ACB,Imazapyr,J,1.5,0.9,T,LT,,Q,M,O,902,62.0,
SC0604245001WRNY1,WR,780,Tebuthiuron,F,1.0,0.6,T,LT,,Q,M,O,902,62.0,
SC0604245001WRNY1,WR,305,Atrazine,R,21.0,2.3,T,T,,,H,O,901,34.0,
SC0604245001WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,20.0,12.0,T,LT,,Q,M,O,903,64.0,
SC0604245001WRNY1,WR,149,Simazine,R,6.3,3.8,T,T,,Q,H,O,901,34.0,
SC0604245001WRNY1,WR,026,"2,4-D",G,6.0,3.6,T,LT,,Q,M,O,902,62.0,
SC0605085001WRNY1,WR,026,"2,4-D",G,13.0,3.6,T,LT,,,M,O,902,62.0,
SC0605085001WRNY1,WR,ACB,Imazapyr,J,7.6,0.9,T,LT,,,M,O,902,62.0,
SC0605085001WRNY1,WR,283,Metolachlor,A,5.0,3.0,T,T,,Q,H,O,901,34.0,
SC0605085001WRNY1,WR,942,Prometon,R,2.5,1.5,T,T,,Q,H,O,901,34.0,
SC0605085001WRNY1,WR,780,Tebuthiuron,F,1.0,0.6,T,LT,,Q,M,O,902,62.0,
SC0605085001WRNY1,WR,305,Atrazine,R,34.0,2.3,T,T,,,H,O,901,34.0,
SC0605085001WRNY1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,20.0,12.0,T,LT,,Q,M,O,903,64.0,
SC0605225001WRCO1,WR,305,Atrazine,R,8.0,5.0,T,M,,Q,H,O,901,7.0,
SC0606265001WRCO1,WR,305,Atrazine,R,27.0,5.0,T,M,,,H,O,901,7.0,
SC0611275001WRCO1,WR,305,Atrazine,R,60.0,25.0,T,M,,,H,O,901,7.0,
SC0601095001WRNY1,WR,ACB,Imazapyr,J,6.7,0.9,T,LT,,,M,O,902,62.0,
SC0601235001WRNY1,WR,ACB,Imazapyr,J,5.3,0.9,T,LT,,,M,O,902,62.0,
SC0602135001WRNY1,WR,305,Atrazine,R,14.0,2.3,T,T,,,H,O,901,34.0,
SC0602275001WRNY1,WR,ACB,Imazapyr,J,1.5,0.9,T,LT,,Q,M,O,902,62.0,
SC0603135001WRNY1,WR,ACB,Imazapyr,J,3.7,0.9,T,LT,,,M,O,902,62.0,
SC0603275001WRNY1,WR,149,Simazine,R,6.3,3.8,T,T,,Q,H,O,901,34.0,
SC0604105001WRNY1,WR,149,Simazine,R,6.3,3.8,T,T,,Q,H,O,901,34.0,
SC0604245001WRNY1,WR,942,Prometon,R,2.5,1.5,T,T,,Q,H,O,901,34.0,
SC0605085001WRNY1,WR,149,Simazine,R,14.0,3.8,T,T,,,H,O,901,34.0,
SC0605225001WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
SC0605305001WRCO1,WR,305,Atrazine,R,24.0,5.0,T,M,,,H,O,901,7.0,
SC0606055001WRCO1,WR,305,Atrazine,R,35.0,5.0,T,M,,,H,O,901,7.0,
SC0606125001WRCO1,WR,305,Atrazine,R,21.0,5.0,T,M,,,H,O,901,7.0,
SC0606195001WRCO1,WR,305,Atrazine,R,24.0,5.0,T,M,,,H,O,901,7.0,
SC0606265001WRCO1,WR,ACH,Metolachlor oxanilic acid (OA),A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
SC0607105001WRCO1,WR,305,Atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
SC0607245001WRCO1,WR,305,Atrazine,R,27.0,25.0,T,M,,,H,O,901,7.0,
SC0608075001WRCO1,WR,305,Atrazine,R,32.0,25.0,T,M,,,H,O,901,7.0,
SC0608215001WRCO1,WR,305,Atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
SC0609255001WRCO1,WR,305,Atrazine,R,42.0,25.0,T,M,,,H,O,901,7.0,
SC0611275001WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
SC0601095001WUNY1,WU,026,"2,4-D",G,6.0,3.6,T,LT,,Q,M,O,902,62.0,
SC0601235001WUNY1,WU,666,Carbendazim (MBC),B,3.0,1.8,T,LT,,Q,M,O,902,62.0,
SC0602135001WUNY1,WU,026,"2,4-D",G,6.0,3.6,T,LT,,Q,M,O,902,62.0,
SC0602275001WUNY1,WU,026,"2,4-D",G,6.0,3.6,T,LT,,Q,M,O,902,62.0,
SC0603135001WUNY1,WU,942,Prometon,R,2.5,1.5,T,T,,Q,H,O,901,34.0,
SC0603275001WUNY1,WU,026,"2,4-D",G,6.0,3.6,T,LT,,Q,M,O,902,62.0,
SC0604105001WUNY1,WU,942,Prometon,R,7.9,1.5,T,T,,,H,O,901,34.0,
SC0604245001WUNY1,WU,305,Atrazine,R,26.0,2.25,T,T,,,H,O,901,34.0,
SC0605085001WUNY1,WU,026,"2,4-D",G,13.0,3.6,T,LT,,,M,O,902,62.0,
SC0605225001WUCO1,WU,305,Atrazine,R,87.0,5.0,T,M,,,H,O,901,7.0,
SC0605305001WUCO1,WU,305,Atrazine,R,87.0,25.0,T,M,,,H,O,901,7.0,
SC0606055001WUCO1,WU,305,Atrazine,R,129.0,5.0,T,M,,,H,O,901,7.0,
SC0606195001WUCO1,WU,305,Atrazine,R,34.0,5.0,T,M,,,H,O,901,7.0,
SC0606265001WUCO1,WU,305,Atrazine,R,175.0,5.0,T,M,,,H,O,901,7.0,
SC0607105001WUCO1,WU,305,Atrazine,R,149.0,25.0,T,M,,,H,O,901,7.0,
SC0607245001WUCO1,WU,305,Atrazine,R,105.0,25.0,T,M,,,H,O,901,7.0,
SC0608215001WUCO1,WU,305,Atrazine,R,33.0,25.0,T,M,,,H,O,901,7.0,
SC0601095001WUNY1,WU,283,Metolachlor,A,5.0,3.0,T,T,,Q,H,O,901,34.0,
SC0601095001WUNY1,WU,967,Imidacloprid,A,2.5,1.5,T,LT,,Q,M,O,902,62.0,
SC0601095001WUNY1,WU,780,Tebuthiuron,F,1.0,0.6,T,LT,,Q,M,O,902,62.0,
SC0601095001WUNY1,WU,149,Simazine,R,24.0,3.75,T,T,,,H,O,901,34.0,
SC0601095001WUNY1,WU,ACH,Metolachlor oxanilic acid (OA),A,20.0,12.0,T,LT,,Q,M,O,903,64.0,
SC0601095001WUNY1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,20.0,12.0,T,LT,,Q,M,O,903,64.0,
SC0601095001WUNY1,WU,305,Atrazine,R,18.0,2.25,T,T,,,H,O,901,34.0,
SC0601095001WUNY1,WU,942,Prometon,R,6.7,1.5,T,T,,,H,O,901,34.0,
SC0601235001WUNY1,WU,967,Imidacloprid,A,2.5,1.5,T,LT,,Q,M,O,902,62.0,
SC0601235001WUNY1,WU,780,Tebuthiuron,F,1.0,0.6,T,LT,,Q,M,O,902,62.0,
SC0601235001WUNY1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,20.0,12.0,T,LT,,Q,M,O,903,64.0,
SC0601235001WUNY1,WU,149,Simazine,R,20.0,3.75,T,T,,,H,O,901,34.0,
SC0601235001WUNY1,WU,305,Atrazine,R,12.0,2.25,T,T,,,H,O,901,34.0,
SC0601235001WUNY1,WU,942,Prometon,R,6.4,1.5,T,T,,,H,O,901,34.0,
SC0601235001WUNY1,WU,026,"2,4-D",G,6.0,3.6,T,LT,,Q,M,O,902,62.0,
SC0602135001WUNY1,WU,942,Prometon,R,2.5,1.5,T,T,,Q,H,O,901,34.0,
SC0602135001WUNY1,WU,780,Tebuthiuron,F,1.0,0.6,T,LT,,Q,M,O,902,62.0,
SC0602135001WUNY1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,20.0,12.0,T,LT,,Q,M,O,903,64.0,
SC0602135001WUNY1,WU,149,Simazine,R,18.0,3.75,T,T,,,H,O,901,34.0,
SC0602135001WUNY1,WU,305,Atrazine,R,9.7,2.25,T,T,,,H,O,901,34.0,
SC0602275001WUNY1,WU,780,Tebuthiuron,F,3.2,0.6,T,LT,,,M,O,902,62.0,
SC0602275001WUNY1,WU,942,Prometon,R,2.5,1.5,T,T,,Q,H,O,901,34.0,
SC0602275001WUNY1,WU,149,Simazine,R,23.0,3.75,T,T,,,H,O,901,34.0,
SC0602275001WUNY1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,20.0,12.0,T,LT,,Q,M,O,903,64.0,
SC0602275001WUNY1,WU,305,Atrazine,R,9.0,2.25,T,T,,,H,O,901,34.0,
SC0602275001WUNY1,WU,758,Bentazon,F,8.7,1.2,T,LT,,,M,O,902,62.0,
SC0603135001WUNY1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,20.0,12.0,T,LT,,Q,M,O,903,64.0,
SC0603135001WUNY1,WU,149,Simazine,R,18.0,3.75,T,T,,,H,O,901,34.0,
SC0603135001WUNY1,WU,026,"2,4-D",G,6.0,3.6,T,LT,,Q,M,O,902,62.0,
SC0603135001WUNY1,WU,305,Atrazine,R,3.75,2.25,T,T,,Q,H,O,901,34.0,
SC0603135001WUNY1,WU,780,Tebuthiuron,F,3.2,0.6,T,LT,,,M,O,902,62.0,
SC0603275001WUNY1,WU,780,Tebuthiuron,F,5.3,0.6,T,LT,,,M,O,902,62.0,
SC0603275001WUNY1,WU,942,Prometon,R,2.5,1.5,T,T,,Q,H,O,901,34.0,
SC0603275001WUNY1,WU,149,Simazine,R,18.0,3.75,T,T,,,H,O,901,34.0,
SC0603275001WUNY1,WU,305,Atrazine,R,8.5,2.25,T,T,,,H,O,901,34.0,
SC0604105001WUNY1,WU,780,Tebuthiuron,F,4.4,0.6,T,LT,,,M,O,902,62.0,
SC0604105001WUNY1,WU,967,Imidacloprid,A,2.5,1.5,T,LT,,Q,M,O,902,62.0,
SC0604105001WUNY1,WU,149,Simazine,R,24.0,3.75,T,T,,,H,O,901,34.0,
SC0604105001WUNY1,WU,026,"2,4-D",G,24.0,3.6,T,LT,,,M,O,902,62.0,
SC0604105001WUNY1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,20.0,12.0,T,LT,,Q,M,O,903,64.0,
SC0604105001WUNY1,WU,032,Diuron,A,16.0,9.6,T,LT,,Q,M,O,902,62.0,
SC0604105001WUNY1,WU,305,Atrazine,R,9.2,2.25,T,T,,,H,O,901,34.0,
SC0604105001WUNY1,WU,A58,Tebuconazole,L,8.0,4.8,T,LT,,Q,M,O,902,62.0,
SC0604245001WUNY1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,20.0,12.0,T,LT,,Q,M,O,903,64.0,
SC0604245001WUNY1,WU,149,Simazine,R,14.0,3.75,T,T,,,H,O,901,34.0,
SC0604245001WUNY1,WU,A58,Tebuconazole,L,8.0,4.8,T,LT,,Q,M,O,902,62.0,
SC0604245001WUNY1,WU,942,Prometon,R,6.2,1.5,T,T,,,H,O,901,34.0,
SC0604245001WUNY1,WU,780,Tebuthiuron,F,3.7,0.6,T,LT,,,M,O,902,62.0,
SC0604245001WUNY1,WU,666,Carbendazim (MBC),B,3.0,1.8,T,LT,,Q,M,O,902,62.0,
SC0605085001WUNY1,WU,942,Prometon,R,6.7,1.5,T,T,,,H,O,901,34.0,
SC0605085001WUNY1,WU,780,Tebuthiuron,F,4.8,0.6,T,LT,,,M,O,902,62.0,
SC0605085001WUNY1,WU,305,Atrazine,R,252.0,2.25,T,T,,,H,O,901,34.0,
SC0605085001WUNY1,WU,149,Simazine,R,70.0,3.75,T,T,,,H,O,901,34.0,
SC0605085001WUNY1,WU,964,Desethyl atrazine,R,41.3,24.8,T,T,,Q,H,O,901,34.0,
SC0605085001WUNY1,WU,283,Metolachlor,A,38.0,3.0,T,T,,,H,O,901,34.0,
SC0605085001WUNY1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,20.0,12.0,T,LT,,Q,M,O,903,64.0,
SC0605085001WUNY1,WU,785,Desisopropyl atrazine,R,16.3,9.8,T,T,,Q,H,O,901,34.0,
SC0605085001WUNY1,WU,032,Diuron,A,16.0,9.6,T,LT,,Q,M,O,902,62.0,
SC0605225001WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
SC0606055001WUCO1,WU,964,Desethyl atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
SC0607105001WUCO1,WU,964,Desethyl atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
SC0607245001WUCO1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
SC0705075001WRCO1,WR,305,Atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
SC0705215001WRCO1,WR,129,Linuron,A,315.0,189.0,T,LL,,Q,M,O,902,67.0,
SC0705215001WRCO1,WR,305,Atrazine,R,112.0,25.0,T,M,,,H,O,901,7.0,
SC0707095001WRCO1,WR,305,Atrazine,R,42.0,25.0,T,M,,,H,O,901,7.0,
SC0702125001WRCO1,WR,305,Atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
SC0703125001WRCO1,WR,305,Atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
SC0703265001WRCO1,WR,305,Atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
SC0704095001WRCO1,WR,305,Atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
SC0704235001WRCO1,WR,305,Atrazine,R,90.0,25.0,T,M,,,H,O,901,7.0,
SC0705075001WRCO1,WR,283,Metolachlor,A,265.0,45.0,T,LL,,,M,O,903,64.0,
SC0705215001WRCO1,WR,283,Metolachlor,A,410.0,45.0,T,LL,,,M,O,903,64.0,
SC0706045001WRCO1,WR,305,Atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
SC0706185001WRCO1,WR,305,Atrazine,R,94.0,25.0,T,M,,,H,O,901,7.0,
SC0707095001WRCO1,WR,283,Metolachlor,A,49.0,45.0,T,LL,,,M,O,903,64.0,
SC0708065001WRCO1,WR,283,Metolachlor,A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
SC0709245001WRCO1,WR,305,Atrazine,R,85.2,25.0,T,M,,,H,O,901,7.0,
SC0710295001WRCO1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,252.0,45.0,T,LL,,,M,O,903,64.0,
SC0704095001WUCO1,WU,149,Simazine,R,25.0,15.0,T,M,,Q,H,O,901,7.0,
SC0704235001WUCO1,WU,283,Metolachlor,A,480.0,45.0,T,LL,,,M,O,903,64.0,
SC0704235001WUCO1,WU,149,Simazine,R,292.0,15.0,T,M,,,H,O,901,7.0,
SC0705075001WUCO1,WU,283,Metolachlor,A,398.0,45.0,T,LL,,,M,O,903,64.0,
SC0705215001WUCO1,WU,283,Metolachlor,A,452.0,45.0,T,LL,,,M,O,903,64.0,
SC0705215001WUCO1,WU,305,Atrazine,R,175.0,25.0,T,M,,,H,O,901,7.0,
SC0704095001WUCO1,WU,964,Desethyl atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
SC0704235001WUCO1,WU,305,Atrazine,R,1132.0,25.0,T,M,,,H,O,901,7.0,
SC0705075001WUCO1,WU,305,Atrazine,R,132.0,25.0,T,M,,,H,O,901,7.0,
SC0705215001WUCO1,WU,ACD,Imazethapyr,J,12.3,7.4,T,LL,,Q,M,O,902,67.0,
SC0706045001WUCO1,WU,305,Atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
SC0707095001WUCO1,WU,305,Atrazine,R,344.0,25.0,T,M,,,M,O,901,7.0,
SC0708065001WUCO1,WU,283,Metolachlor,A,75.0,45.0,T,LL,,Q,M,O,903,64.0,
SC0710155001WUCO1,WU,305,Atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
SC0711125001WUCO1,WU,305,Atrazine,R,42.0,25.0,T,M,,Q,H,O,901,7.0,
SC0803165505WGMN1,WG,305,Atrazine,R,17.0,10.0,T,M,,Q,SH,O,999,7.0,
SC0803165505WGMN1,WG,AED,Hydroxy atrazine,R,10.8,2.0,T,LU,,,H,O,999,52.0,
SC0803165505WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,1040.0,3.0,T,LU,,,H,O,999,52.0,
SC0803165505WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,220.0,12.5,T,LU,,,H,O,999,52.0,
SC0803165506WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,100.0,3.0,T,LU,,,H,O,999,52.0,
SC0803165506WGMN1,WG,701,Fluometuron,A,83.0,50.0,T,M,,Q,H,O,900,7.0,
SC0803165506WGMN1,WG,964,Desethyl atrazine,R,17.0,10.0,T,M,,Q,SH,O,999,7.0,
SC0803165506WGMN1,WG,305,Atrazine,R,17.0,10.0,T,M,,Q,SH,O,999,7.0,
SC0803165506WGMN1,WG,AED,Hydroxy atrazine,R,15.8,2.0,T,LU,,,H,O,999,52.0,
SC0803165506WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,11.5,3.0,T,LU,,,H,O,999,52.0,
SC0803165506WGMN1,WG,153,Bromacil,U,10.0,6.0,T,LU,,Q,H,O,999,52.0,
SC0803165506WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,1300.0,12.5,T,LU,,,H,O,999,52.0,
SC0803165506WGMN1,WG,ABQ,Alachlor oxanilic acid (OA),A,451.0,10.0,T,LU,,,H,O,999,52.0,
SC0803175503WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,5.0,3.0,T,LU,,Q,H,O,999,52.0,
SC0805115521WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,1890.0,12.5,T,LU,,,H,O,999,52.0,
SC0805115521WGMN1,WG,ABQ,Alachlor oxanilic acid (OA),A,709.0,10.0,T,LU,,,H,O,999,52.0,
SC0805115521WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,5920.0,3.0,T,LU,,,H,O,999,52.0,
SC0805195522WGMN1,WG,305,Atrazine,R,17.0,10.0,T,M,,Q,SH,O,999,7.0,
SC0805195522WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,5.0,3.0,T,LU,,Q,H,O,999,52.0,
SC0805195522WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,109.0,12.5,T,LU,,,H,O,999,52.0,
SC0805195522WGMN1,WG,153,Bromacil,U,84.2,6.0,T,LU,,,H,O,999,52.0,
SC0805195522WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,74.8,3.0,T,LU,,,H,O,999,52.0,
SC0809155505WGMN1,WG,305,Atrazine,R,17.0,10.0,T,M,,Q,SH,O,999,7.0,
SC0809155505WGMN1,WG,AED,Hydroxy atrazine,R,16.6,2.0,T,LU,,,H,O,999,52.0,
SC0809155505WGMN1,WG,026,"2,4-D",G,4.2,2.5,T,LU,,Q,H,O,999,52.0,
SC0809155505WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,696.0,3.0,T,LU,,,H,O,999,52.0,
SC0809225511WGMN1,WG,964,Desethyl atrazine,R,17.0,10.0,T,M,,Q,SH,O,999,7.0,
SC0809225511WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,5.0,3.0,T,LU,,Q,H,O,999,52.0,
SC0810195521WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,1920.0,12.5,T,LU,,,H,O,999,52.0,
SC0810195521WGMN1,WG,ABQ,Alachlor oxanilic acid (OA),A,706.0,10.0,T,LU,,,H,O,999,52.0,
SC0810195521WGMN1,WG,ABN,Acetochlor ethanesulfonic acid (ESA),A,15.0,9.0,T,LU,,Q,H,O,999,52.0,
SC0810195521WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,5510.0,3.0,T,LU,,,H,O,999,52.0,
SC0810235506WGMN1,WG,AED,Hydroxy atrazine,R,14.4,2.0,T,LU,,,H,O,999,52.0,
SC0810235506WGMN1,WG,153,Bromacil,U,10.0,6.0,T,LU,,Q,H,O,999,52.0,
SC0810235506WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,805.0,12.5,T,LU,,,H,O,999,52.0,
SC0810235506WGMN1,WG,ABQ,Alachlor oxanilic acid (OA),A,307.0,10.0,T,LU,,,H,O,999,52.0,
SC0810235506WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,105.0,3.0,T,LU,,,H,O,999,52.0,
SC0810235506WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,103.0,3.0,T,LU,,,H,O,999,52.0,
SC0810235506WGMN1,WG,701,Fluometuron,A,83.0,50.0,T,M,,Q,H,O,900,7.0,
SC0810235506WGMN1,WG,784,Desethyl-desisopropyl atrazine,R,25.0,15.0,T,LU,,Q,H,O,999,52.0,
SC0803165505WGMN1,WG,964,Desethyl atrazine,R,17.0,10.0,T,M,,Q,SH,O,999,7.0,
SC0803165506WGMN1,WG,052,Malathion,C,226.0,30.0,T,M,,,SH,O,999,7.0,
SC0803175503WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,118.0,3.0,T,LU,,,H,O,999,52.0,
SC0803245508WGMN1,WG,964,Desethyl atrazine,R,17.0,10.0,T,M,,Q,SH,O,999,7.0,
SC0803315511WGMN1,WG,701,Fluometuron,A,83.0,50.0,T,M,,Q,H,O,900,7.0,
SC0805115520WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,70.5,3.0,T,LU,,,H,O,999,52.0,
SC0805115521WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,2860.0,3.0,T,LU,,,H,O,999,52.0,
SC0805195522WGMN1,WG,964,Desethyl atrazine,R,17.0,10.0,T,M,,Q,SH,O,999,7.0,
SC0809155503WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,104.0,3.0,T,LU,,,H,O,999,52.0,
SC0809155505WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,163.0,12.5,T,LU,,,H,O,999,52.0,
SC0809155507WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,52.4,3.0,T,LU,,,H,O,999,52.0,
SC0809225511WGMN1,WG,701,Fluometuron,A,122.0,50.0,T,M,,,H,O,900,7.0,
